
Gurobi 12.0.3 (win64) logging started Mon Sep  7 19:53:57 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_restringido\Swap_fixed_3estaciones_160kW_Descomp\station_2_d213_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26932 rows, 54733 columns and 250280 nonzeros
Model fingerprint: 0xa2a9451f
Variable types: 2129 continuous, 52604 integer (19481 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 25548 rows and 45429 columns
Presolve time: 0.22s
Presolved: 1384 rows, 9304 columns, 30500 nonzeros
Variable types: 216 continuous, 9088 integer (8776 binary)
Found heuristic solution: objective 582455.88889
Root relaxation presolved: 1384 rows, 9304 columns, 30500 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 2.721660e+05, 4319 iterations, 0.10 seconds (0.09 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
  1806  1299 284548.889  119   11 427419.317 284548.889  33.4%  78.5  175s
  1864  1337 284548.889  117   13 427419.317 284548.889  33.4%  77.0  180s
  1941  1385 284548.889  155   17 427419.317 284548.889  33.4%  75.9  185s
  1994  1408 284548.889  125   11 427419.317 284548.889  33.4%  74.3  190s
  2075  1477 284548.889  151   15 427419.317 284548.889  33.4%  72.2  195s
  2131  1533 284548.889  166   11 427419.317 284548.889  33.4%  70.8  200s
  2199  1601 284548.889  182   11 427419.317 284548.889  33.4%  69.1  205s
  2278  1676 284548.889  176   27 427419.317 284548.889  33.4%  68.1  210s
  2325  1723 284548.889  188   11 427419.317 284548.889  33.4%  67.2  215s
  2411  1805 284548.889  216   17 427419.317 284548.889  33.4%  66.5  220s
  2508  1902 284548.889  234   17 427419.317 284548.889  33.4%  64.9  225s
  2610  2000 284548.889  253   14 427419.317 284548.889  33.4%  64.4  230s
  2688  2078 284548.889  234   13 427419.317 284548.889  33.4%  64.8  235s
  2757  2143 284548.889  234   10 427419.317 284548.889  33.4%  63.9  240s
  2859  2237 284548.889  259   14 427419.317 284548.889  33.4%  63.0  245s
  2941  2317 284548.889  255   10 427419.317 284548.889  33.4%  64.1  250s
  2993  2365 284548.889  259   18 427419.317 284548.889  33.4%  64.6  255s
  3080  2448 284548.889  259   39 427419.317 284548.889  33.4%  65.5  260s
  3184  2544 284548.889  262   31 427419.317 284548.889  33.4%  65.5  265s
  3238  2590 284548.889  256   10 427419.317 284548.889  33.4%  65.7  270s
  3345  2695 284548.889  261   24 427419.317 284548.889  33.4%  66.2  275s
  3447  2785 284548.889  262   18 427419.317 284548.889  33.4%  66.6  280s
  3509  2843 284548.889  264   26 427419.317 284548.889  33.4%  66.8  286s
  3567  2901 284548.889  266   30 427419.317 284548.889  33.4%  67.3  290s
  3657  2987 284548.889  251   12 427419.317 284548.889  33.4%  68.0  295s
  3748  3076 284548.889  263   17 427419.317 284548.889  33.4%  68.3  300s
  3859  3163 284548.889  250   11 427419.317 284548.889  33.4%  67.3  305s
  3970  3266 284548.889  251   23 427419.317 284548.889  33.4%  66.1  310s
  4021  3317 284548.889  256   13 427419.317 284548.889  33.4%  65.4  315s
  4113  3409 284548.889  252   11 427419.317 284548.889  33.4%  64.7  320s
  4209  3505 284548.889  255   11 427419.317 284548.889  33.4%  63.9  325s
  4291  3587 284548.889  254   13 427419.317 284548.889  33.4%  63.6  330s
  4303  3599 284548.889  253   11 427419.317 284548.889  33.4%  63.5  335s
  4403  3699 284548.889  253   13 427419.317 284548.889  33.4%  62.5  340s
  4507  3803 284548.889  250   18 427419.317 284548.889  33.4%  61.5  345s
  4615  3911 284548.889  258   17 427419.317 284548.889  33.4%  60.4  350s
  4723  3987 284548.889  256   10 427419.317 284548.889  33.4%  59.6  355s
  4816  4076 284548.889  255   11 427419.317 284548.889  33.4%  59.4  360s
  4914  4174 284548.889  256   11 427419.317 284548.889  33.4%  59.2  365s
  4993  4245 284548.889  254   11 427419.317 284548.889  33.4%  58.5  370s
  5087  4339 284548.889  258   18 427419.317 284548.889  33.4%  58.0  375s
  5184  4436 284548.889  270   18 427419.317 284548.889  33.4%  58.0  380s
  5260  4512 284548.889  270   41 427419.317 284548.889  33.4%  59.1  386s
  5291  4543 284548.889  264   47 427419.317 284548.889  33.4%  59.7  390s
  5386  4624 284548.889  252   15 427419.317 284548.889  33.4%  59.7  395s
  5490  4710 284548.889  257   15 427419.317 284548.889  33.4%  59.0  400s
  5592  4802 284548.889  271   12 427419.317 284548.889  33.4%  58.5  405s
  5668  4872 284548.889  277   18 427419.317 284548.889  33.4%  58.9  410s
  5669  4873 284548.889  276   18 427419.317 284548.889  33.4%  58.9  415s
  5749  4947 284548.889  277   12 427419.317 284548.889  33.4%  59.4  420s
  5830  5024 284548.889  266   14 427419.317 284548.889  33.4%  59.9  425s
  5928  5116 284548.889  280   18 427419.317 284548.889  33.4%  60.3  430s
H 5938  5124                    408998.00000 284548.889  30.4%  60.5  430s
H 5938  5124                    408219.33333 284548.889  30.3%  60.5  430s
  6024  5204 284548.889  266   14 408219.333 284548.889  30.3%  62.0  435s
  6137  5312 284548.889  287    8 408219.333 284548.889  30.3%  62.0  440s
  6236  5408 284548.889  293   10 408219.333 284548.889  30.3%  63.9  445s
  6341  5501 284548.889  245   28 408219.333 284548.889  30.3%  65.9  450s
H 6371  5517                    408219.33326 284548.889  30.3%  65.7  451s
  6452  5588 284548.889  293   29 408219.333 284548.889  30.3%  65.2  455s
  6571  5672 284548.889  276   14 408219.333 284548.889  30.3%  65.4  460s
  6602  5701 284548.889  288    6 408219.333 284548.889  30.3%  65.7  465s
  6712  5805 284548.889  302   16 408219.333 284548.889  30.3%  66.6  470s
  6822  5913 284548.889  301    6 408219.333 284548.889  30.3%  66.7  475s
  6970  6043 284548.889  300   24 408219.333 284548.889  30.3%  66.9  480s
H 7021  6076                    408219.28207 284548.889  30.3%  66.9  482s
  7097  6143 284548.889  298    8 408219.282 284548.889  30.3%  67.1  485s
  7237  6267 284548.889  308   28 408219.282 284548.889  30.3%  66.7  490s
  7348  6372 284548.889  308   20 408219.282 284548.889  30.3%  67.1  495s
  7446  6456 284548.889  304   10 408219.282 284548.889  30.3%  67.3  500s
  7561  6561 284548.889  300    8 408219.282 284548.889  30.3%  67.6  505s
  7675  6667 284548.889  306    8 408219.282 284548.889  30.3%  68.1  510s
  7713  6703 284548.889  314   10 408219.282 284548.889  30.3%  68.4  515s
  7811  6787 284548.889  303   24 408219.282 284548.889  30.3%  68.4  520s
  7887  6852 284548.889  306   12 408219.282 284548.889  30.3%  68.4  525s
  7995  6952 284548.889  306   34 408219.282 284548.889  30.3%  68.7  530s
  8127  7003 284548.889  300   29 408219.282 284548.889  30.3%  70.0  535s
  8239  7077 284548.889  304   18 408219.282 284548.889  30.3%  71.1  540s
H 8320  7122                    363600.33333 284548.889  21.7%  71.8  544s
  8347  7140 284548.889  308   12 363600.333 284548.889  21.7%  72.1  545s
  8402  7181 298576.603  298   94 363600.333 284548.889  21.7%  72.3  550s
  8534  7268 284548.889  293   20 363600.333 284548.889  21.7%  73.5  555s
  8658  7364 284548.889  307   24 363600.333 284548.889  21.7%  74.3  560s
  8731  7434 284548.889  204   12 363600.333 284548.889  21.7%  74.2  565s
  8836  7514 284548.889  239   26 363600.333 284548.889  21.7%  74.5  570s
  8932  7576 284548.889  254   50 363600.333 284548.889  21.7%  75.3  575s
  9000  7617 284548.889  267   18 363600.333 284548.889  21.7%  75.7  580s
H 9027  7620                    328600.33333 284548.889  13.4%  75.6  580s
  9123  7694 284548.889  264   24 328600.333 284548.889  13.4%  76.1  585s
H 9125  7694                    328600.31131 284548.889  13.4%  76.1  585s
H 9125  7694                    328600.31076 284548.889  13.4%  76.1  585s
H 9137  7699                    328600.31048 284548.889  13.4%  76.3  585s
  9246  7782 284548.889  296   12 328600.310 284548.889  13.4%  76.3  590s
  9355  7872 284548.889  334   10 328600.310 284548.889  13.4%  76.6  595s
  9389  7892 284548.889  264   57 328600.310 284548.889  13.4%  77.3  601s
  9453  7939 284548.889  264   42 328600.310 284548.889  13.4%  78.6  605s
  9545  8010 284548.889   41   27 328600.310 284548.889  13.4%  80.2  610s
  9626  8077 284548.889  117   34 328600.310 284548.889  13.4%  81.5  615s
  9758  8209 284548.889  285   16 328600.310 284548.889  13.4%  80.8  620s
  9910  8361 284548.889  292   12 328600.310 284548.889  13.4%  79.9  625s
 10025  8476 284548.889  304   10 328600.310 284548.889  13.4%  79.2  630s
 10113  8564 284548.889  313   10 328600.310 284548.889  13.4%  78.7  637s
 10205  8656 284548.889  322   14 328600.310 284548.889  13.4%  78.2  640s
 10304  8755 284548.889  324   10 328600.310 284548.889  13.4%  77.6  645s
 10460  8911 284548.889  337   10 328600.310 284548.889  13.4%  76.8  650s
 10598  9045 284548.889  332   10 328600.310 284548.889  13.4%  76.1  655s
 10680  9127 284548.889  339   12 328600.310 284548.889  13.4%  75.9  661s
 10787  9234 284548.889  347   12 328600.310 284548.889  13.4%  75.3  665s
 10915  9362 284548.889  352   12 328600.310 284548.889  13.4%  74.6  670s
 11023  9470 284548.889  354   12 328600.310 284548.889  13.4%  74.0  675s
 11165  9612 284548.889  345   10 328600.310 284548.889  13.4%  73.3  680s
 11291  9738 284548.889  350   10 328600.310 284548.889  13.4%  72.7  685s
 11328  9775 284548.889  354   10 328600.310 284548.889  13.4%  72.5  692s
 11363  9810 284548.889  357   34 328600.310 284548.889  13.4%  72.3  695s
 11466  9905 284548.889  356   10 328600.310 284548.889  13.4%  71.8  700s
 11597 10034 284548.889  351   10 328600.310 284548.889  13.4%  71.3  705s
 11705 10142 284548.889  360   12 328600.310 284548.889  13.4%  70.8  710s
 11841 10266 284548.889  361   10 328600.310 284548.889  13.4%  70.2  715s
 11896 10313 284548.889  361   10 328600.310 284548.889  13.4%  70.0  720s
 12003 10412 284548.889  360   10 328600.310 284548.889  13.4%  69.5  725s
 12111 10518 284548.889  360   10 328600.310 284548.889  13.4%  69.1  731s
 12204 10585 284548.889  359   10 328600.310 284548.889  13.4%  68.7  735s
 12414 10767 284548.889  369   10 328600.310 284548.889  13.4%  68.0  740s
 12442 10795 284548.889  371   12 328600.310 284548.889  13.4%  67.9  745s
 12577 10930 284548.889  363   10 328600.310 284548.889  13.4%  67.6  750s
H12712 11059                    328600.30968 284548.889  13.4%  67.2  754s
 12712 11061 285081.953  384  123 328600.310 284548.889  13.4%  67.2  755s
 12820 11169 284548.889  352   10 328600.310 284548.889  13.4%  67.7  760s
 12970 11315 284548.889  360   36 328600.310 284548.889  13.4%  67.1  765s
 13151 11478 284548.889  359   38 328600.310 284548.889  13.4%  66.6  770s
 13307 11628 284548.889  347   10 328600.310 284548.889  13.4%  66.1  775s
 13500 11817 284548.889  362   10 328600.310 284548.889  13.4%  65.4  780s
 13673 11972 284548.889  353   32 328600.310 284548.889  13.4%  65.0  785s
 13713 12012 284548.889  357   10 328600.310 284548.889  13.4%  64.8  790s
 13875 12148 284548.889  361   10 328600.310 284548.889  13.4%  64.3  795s
 14041 12276 284792.791  362  116 328600.310 284548.889  13.4%  63.8  800s
 14259 12492 284548.889  350    8 328600.310 284548.889  13.4%  63.1  805s
 14360 12593 284548.889  352   32 328600.310 284548.889  13.4%  62.8  810s
 14422 12655 284548.889  349   10 328600.310 284548.889  13.4%  62.6  818s
 14423 12656 284548.889  349    8 328600.310 284548.889  13.4%  62.6  820s
 14504 12737 284548.889  348    8 328600.310 284548.889  13.4%  62.4  825s
 14681 12914 284548.889  338   38 328600.310 284548.889  13.4%  61.9  830s
 14848 13081 284548.889  350   32 328600.310 284548.889  13.4%  61.4  835s
 15011 13244 284548.889  350   32 328600.310 284548.889  13.4%  60.9  840s
 15160 13393 284548.889  351   12 328600.310 284548.889  13.4%  60.5  845s
 15301 13534 284548.889  342   10 328600.310 284548.889  13.4%  60.2  850s
 15501 13734 284548.889  335   10 328600.310 284548.889  13.4%  59.6  855s
 15668 13901 284548.889  347   14 328600.310 284548.889  13.4%  59.3  860s
 15831 14060 284548.889  350   10 328600.310 284548.889  13.4%  58.9  865s
 16006 14235 284548.889  361   12 328600.310 284548.889  13.4%  58.5  870s
 16180 14409 284548.889  352   16 328600.310 284548.889  13.4%  58.1  875s
 16334 14563 284548.889  333   10 328600.310 284548.889  13.4%  57.8  880s
 16519 14748 284548.889  351    8 328600.310 284548.889  13.4%  57.3  885s
 16677 14906 284548.889  365   36 328600.310 284548.889  13.4%  57.0  890s
 16802 15007 284548.889  364   12 328600.310 284548.889  13.4%  56.7  895s
 16929 15124 284548.889  345   14 328600.310 284548.889  13.4%  56.5  903s
 16930 15125 284548.889  346   36 328600.310 284548.889  13.4%  56.5  905s
 17101 15296 284548.889  353   38 328600.310 284548.889  13.4%  56.1  910s
 17248 15443 284548.889  360   12 328600.310 284548.889  13.4%  56.0  915s
 17371 15564 284548.889  354   10 328600.310 284548.889  13.4%  56.4  920s
 17507 15700 284548.889  352   38 328600.310 284548.889  13.4%  56.3  925s
 17698 15891 284548.889  349   14 328600.310 284548.889  13.4%  55.9  930s
 17865 16058 284548.889  353   10 328600.310 284548.889  13.4%  55.5  935s
 17868 16061 284548.889  352   12 328600.310 284548.889  13.4%  55.5  945s
 17936 16129 284548.889  357   14 328600.310 284548.889  13.4%  55.4  950s
 18077 16248 284548.889  362   10 328600.310 284548.889  13.4%  55.1  955s
 18204 16371 284548.889  360   34 328600.310 284548.889  13.4%  54.8  960s
 18332 16495 284548.889  363   12 328600.310 284548.889  13.4%  54.6  965s
 18399 16562 284548.889  305   38 328600.310 284548.889  13.4%  54.5  970s
 18462 16625 284548.889  309   10 328600.310 284548.889  13.4%  54.4  975s
 18534 16697 284548.889  316   10 328600.310 284548.889  13.4%  54.3  980s
 18638 16801 284548.889  325   14 328600.310 284548.889  13.4%  54.1  985s
 18722 16885 284548.889  331   12 328600.310 284548.889  13.4%  54.0  990s
 18821 16984 284548.889  340   10 328600.310 284548.889  13.4%  53.8  995s
 18950 17113 284548.889  349   10 328600.310 284548.889  13.4%  53.5 1000s
 19053 17216 284548.889  356   38 328600.310 284548.889  13.4%  53.4 1005s
 19168 17323 284548.889  353   34 328600.310 284548.889  13.4%  53.2 1010s
 19236 17387 284548.889  360   36 328600.310 284548.889  13.4%  53.2 1015s
 19338 17481 284548.889  353   34 328600.310 284548.889  13.4%  53.0 1020s
 19445 17588 284548.889  356   10 328600.310 284548.889  13.4%  52.8 1025s
 19597 17736 284548.889  341   10 328600.310 284548.889  13.4%  52.6 1030s
 19654 17793 284548.889  330   38 328600.310 284548.889  13.4%  52.5 1035s
 19773 17912 284548.889  303   14 328600.310 284548.889  13.4%  52.4 1040s
 19914 18051 284548.889  327   34 328600.310 284548.889  13.4%  52.2 1045s
 20000 18129 284560.859  364  112 328600.310 284548.889  13.4%  52.1 1050s
 20066 18195 284548.889  356   32 328600.310 284548.889  13.4%  52.2 1055s
 20150 18279 284548.889  366   12 328600.310 284548.889  13.4%  52.5 1060s
 20178 18307 284548.889  357   10 328600.310 284548.889  13.4%  52.5 1065s
 20302 18431 284548.889  354   14 328600.310 284548.889  13.4%  52.5 1070s
 20414 18535 284548.889  345   10 328600.310 284548.889  13.4%  52.3 1075s
 20484 18599 284548.889  357   27 328600.310 284548.889  13.4%  52.5 1080s
 20532 18643 284553.009  363  109 328600.310 284548.889  13.4%  52.7 1085s
 20570 18679 284548.889  358   19 328600.310 284548.889  13.4%  53.0 1090s
 20668 18771 284548.889  350   44 328600.310 284548.889  13.4%  53.0 1095s
 20747 18850 284548.889  357   14 328600.310 284548.889  13.4%  53.1 1100s
 20815 18918 284548.889  364   34 328600.310 284548.889  13.4%  53.2 1105s
 20888 18989 284548.889  362   34 328600.310 284548.889  13.4%  53.6 1111s
 20969 19070 284548.889  348   36 328600.310 284548.889  13.4%  53.7 1115s
 21052 19153 284548.889  341   12 328600.310 284548.889  13.4%  53.6 1120s
 21076 19177 284548.889  274   34 328600.310 284548.889  13.4%  53.5 1125s
 21161 19262 284548.889  340   10 328600.310 284548.889  13.4%  53.7 1130s
 21239 19340 284548.889  352   30 328600.310 284548.889  13.4%  53.8 1135s
 21278 19379 284548.889  347   22 328600.310 284548.889  13.4%  53.9 1140s
 21333 19434 284548.889  340   12 328600.310 284548.889  13.4%  53.8 1145s
 21455 19552 284548.889  351   10 328600.310 284548.889  13.4%  53.7 1150s
 21518 19615 284548.889  350   14 328600.310 284548.889  13.4%  53.6 1158s
 21559 19656 284548.889  353   16 328600.310 284548.889  13.4%  53.7 1160s
 21621 19718 284548.889  351   14 328600.310 284548.889  13.4%  53.7 1165s
 21679 19776 284548.889  351   23 328600.310 284548.889  13.4%  53.7 1170s
 21786 19881 284548.889  355   40 328600.310 284548.889  13.4%  53.8 1175s
 21874 19969 284548.889  344   14 328600.310 284548.889  13.4%  53.9 1180s
 21917 20012 284548.889  337   14 328600.310 284548.889  13.4%  53.9 1185s
 21976 20069 284548.889  345   16 328600.310 284548.889  13.4%  53.9 1190s
 22066 20159 284548.889  351   10 328600.310 284548.889  13.4%  53.9 1195s

Cutting planes:
  Gomory: 9
  Lift-and-project: 2
  Flow cover: 63
  RLT: 2

Explored 22176 nodes (1218510 simplex iterations) in 1200.02 seconds (925.43 work units)
Thread count was 1 (of 32 available processors)

Solution count 10: 328600 328600 328600 ... 427419

Time limit reached
Best objective 3.286003096841e+05, best bound 2.845488888889e+05, gap 13.4058%
