
Gurobi 12.0.3 (win64) logging started Mon Sep  7 20:55:46 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_libre\Swap_fixed_3estaciones_160kW_Descomp\station_3_d91_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26358 rows, 53707 columns and 244686 nonzeros
Model fingerprint: 0x7de5c6b5
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 23428 rows and 43754 columns
Presolve time: 0.38s
Presolved: 2930 rows, 9953 columns, 32790 nonzeros
Variable types: 824 continuous, 9129 integer (8566 binary)
Root relaxation presolved: 2930 rows, 9953 columns, 32790 nonzeros


Root relaxation: objective 1.817590e+05, 14259 iterations, 3.94 seconds (2.32 work units)
Total elapsed time = 5.80s (DegenMoves)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
  1000   840 182329.888   95   15 286236.000 182329.888  36.3%   113  210s
  1028   859 182329.888   99   17 286236.000 182329.888  36.3%   111  218s
  1043   869 182329.888  103   15 286236.000 182329.888  36.3%   110  220s
  1128   926 182329.888   85   19 286236.000 182329.888  36.3%   104  225s
  1182   962 182329.888   71   15 286236.000 182329.888  36.3%   100  231s
  1225   990 182329.888   81   15 286236.000 182329.888  36.3%  97.7  235s
  1290  1034 182329.888   89   17 286236.000 182329.888  36.3%  94.5  240s
  1342  1068 182329.888   96   15 286236.000 182329.888  36.3%  92.2  245s
  1396  1104 182329.888  104   15 286236.000 182329.888  36.3%  90.0  250s
  1443  1136 182329.888  110   15 286236.000 182329.888  36.3%  88.2  255s
  1496  1171 182329.888  117   15 286236.000 182329.888  36.3%  86.2  260s
  1542  1202 182329.888  124   17 286236.000 182329.888  36.3%  84.5  266s
  1560  1214 182329.888  126   15 286236.000 182329.888  36.3%  83.9  271s
  1612  1248 182329.888  120   15 286236.000 182329.888  36.3%  82.4  275s
  1654  1276 182329.888  116   15 286236.000 182329.888  36.3%  81.2  280s
  1722  1322 182329.888  107   15 286236.000 182329.888  36.3%  79.3  285s
  1750  1340 182329.888  105   15 286236.000 182329.888  36.3%  78.5  290s
  1806  1378 182329.888   87   17 286236.000 182329.888  36.3%  76.9  298s
  1824  1390 182329.888   80   15 286236.000 182329.888  36.3%  76.5  300s
  1884  1430 182329.888   79   17 286236.000 182329.888  36.3%  75.0  305s
  1938  1466 182329.888   87   15 286236.000 182329.888  36.3%  73.9  310s
  1975  1490 182329.888   91   15 286236.000 182329.888  36.3%  73.1  315s
  2049  1540 182329.888  100   15 286236.000 182329.888  36.3%  71.7  320s
  2100  1574 182329.888  104   15 286236.000 182329.888  36.3%  70.7  325s
  2165  1633 182329.888  110   17 286236.000 182329.888  36.3%  69.4  330s
  2235  1703 182329.888  110   21 286236.000 182329.888  36.3%  68.2  335s
  2278  1746 182329.888  107   19 286236.000 182329.888  36.3%  67.5  340s
  2354  1822 182329.888   98   17 286236.000 182329.888  36.3%  66.3  345s
  2388  1856 182329.888  106   15 286236.000 182329.888  36.3%  65.8  353s
  2413  1881 182329.888   98   15 286236.000 182329.888  36.3%  65.5  355s
  2476  1944 182329.888  108   19 286236.000 182329.888  36.3%  64.6  360s
  2532  2000 182329.888  100   19 286236.000 182329.888  36.3%  63.8  365s
  2575  2043 182329.888  106   15 286236.000 182329.888  36.3%  63.3  370s
  2630  2098 182329.888   80   15 286236.000 182329.888  36.3%  62.5  375s
  2680  2148 182329.888   80   15 286236.000 182329.888  36.3%  61.8  380s
  2736  2204 182329.888   72   17 286236.000 182329.888  36.3%  61.1  385s
  2786  2254 182329.888   72   15 286236.000 182329.888  36.3%  60.4  390s
  2830  2298 182329.888   90   15 286236.000 182329.888  36.3%  60.0  395s
  2857  2325 182329.888   91   15 286236.000 182329.888  36.3%  59.6  408s
  2872  2340 182329.888   93   15 286236.000 182329.888  36.3%  59.5  410s
  2926  2394 182329.888   88   15 286236.000 182329.888  36.3%  59.0  415s
  2958  2426 182329.888   77   15 286236.000 182329.888  36.3%  58.6  420s
  2991  2459 182329.888  106   15 286236.000 182329.888  36.3%  58.2  425s
  3035  2503 182329.888  113   15 286236.000 182329.888  36.3%  57.9  430s
  3092  2560 182329.888  117   15 286236.000 182329.888  36.3%  57.4  435s
  3142  2610 182329.888  123   17 286236.000 182329.888  36.3%  56.9  440s
  3201  2669 182329.888  133   15 286236.000 182329.888  36.3%  56.5  445s
  3261  2729 182329.888  136   17 286236.000 182329.888  36.3%  56.2  451s
  3296  2764 182329.888  144   15 286236.000 182329.888  36.3%  55.8  455s
  3348  2816 182329.888  143   15 286236.000 182329.888  36.3%  55.5  460s
  3392  2860 182329.888  150   15 286236.000 182329.888  36.3%  55.1  465s
  3429  2897 182329.888  152   15 286236.000 182329.888  36.3%  54.8  470s
  3463  2931 182581.756  165   77 286236.000 182329.888  36.3%  54.7  475s
  3507  2975 182329.888  171   15 286236.000 182329.888  36.3%  54.5  480s
  3559  3027 182329.888  180   13 286236.000 182329.888  36.3%  54.2  485s
  3620  3088 182329.888  191   15 286236.000 182329.888  36.3%  53.8  490s
  3693  3161 182329.888  211   17 286236.000 182329.888  36.3%  54.7  495s
  3712  3180 182329.888  214   13 286236.000 182329.888  36.3%  54.6  500s
  3778  3246 182329.888  225   11 286236.000 182329.888  36.3%  54.4  505s
  3856  3324 182329.888  235   11 286236.000 182329.888  36.3%  54.1  510s
  3882  3350 182329.888  237   11 286236.000 182329.888  36.3%  53.9  516s
  3936  3404 182329.888  245   15 286236.000 182329.888  36.3%  53.7  520s
  3959  3427 182329.888  247   11 286236.000 182329.888  36.3%  53.7  525s
  3990  3458 182329.888  250   15 286236.000 182329.888  36.3%  53.6  530s
  4023  3491 182329.888  254   11 286236.000 182329.888  36.3%  53.5  535s
  4072  3540 182329.888  260   11 286236.000 182329.888  36.3%  53.4  542s
  4125  3593 182329.888  267   11 286236.000 182329.888  36.3%  53.1  545s
  4179  3647 182329.888  273   11 286236.000 182329.888  36.3%  52.7  550s
  4287  3755 182329.888  284   11 286236.000 182329.888  36.3%  52.0  556s
  4334  3802 182329.888  290   11 286236.000 182329.888  36.3%  51.7  560s
  4372  3840 182329.888  293   11 286236.000 182329.888  36.3%  51.5  565s
  4425  3893 182329.888  300   11 286236.000 182329.888  36.3%  51.2  570s
  4473  3941 182329.888  306   11 286236.000 182329.888  36.3%  50.9  575s
  4500  3968 182329.888  308   22 286236.000 182329.888  36.3%  50.8  582s
  4522  3990 182329.888  312   18 286236.000 182329.888  36.3%  50.8  585s
  4560  4028 182329.888  317   18 286236.000 182329.888  36.3%  50.7  590s
  4584  4052 182329.888  319   22 286236.000 182329.888  36.3%  50.6  595s
  4620  4088 182329.888  324   22 286236.000 182329.888  36.3%  50.5  600s
  4675  4143 182329.888  304   11 286236.000 182329.888  36.3%  50.2  605s
  4718  4186 182329.888  294   18 286236.000 182329.888  36.3%  50.0  610s
  4773  4241 182329.888  289   58 286236.000 182329.888  36.3%  50.7  626s
  4827  4295 182329.888  283   15 286236.000 182329.888  36.3%  50.9  631s
  4881  4349 182329.888  277   53 286236.000 182329.888  36.3%  51.1  635s
  4922  4390 182329.888  273   11 286236.000 182329.888  36.3%  51.6  640s
  4945  4413 182329.888  270   17 286236.000 182329.888  36.3%  51.8  645s
  4990  4458 182329.888  264   11 286236.000 182329.888  36.3%  52.0  650s
  5058  4526 182329.888  249   11 286236.000 182329.888  36.3%  52.3  655s
  5116  4584 182329.888  236   11 286236.000 182329.888  36.3%  52.4  660s
  5148  4616 183029.165  233  137 286236.000 182329.888  36.3%  56.8  665s
  5155  4623 183070.393  237  154 286236.000 182329.888  36.3%  60.4  671s
  5166  4634 183070.393  244  172 286236.000 182329.888  36.3%  65.5  675s
  5176  4644 183070.393  239  193 286236.000 182329.888  36.3%  70.7  680s
  5185  4653 182329.888  241  148 286236.000 182329.888  36.3%  74.1  685s
  5195  4663 182329.888  243   22 286236.000 182329.888  36.3%  79.7  690s
  5204  4672 183070.393  247  179 286236.000 182329.888  36.3%  84.8  698s
  5205  4673 183070.393  246  165 286236.000 182329.888  36.3%  86.1  701s
  5216  4684 183070.393  253  152 286236.000 182329.888  36.3%  90.9  705s
  5230  4698 182329.888  262   40 286236.000 182329.888  36.3%  96.4  720s
  5243  4711 182329.888  257   88 286236.000 182329.888  36.3%   101  725s
  5253  4721 183070.393  259  165 286236.000 182329.888  36.3%   107  730s
  5261  4729 183070.393  261  184 286236.000 182329.888  36.3%   110  735s
  5274  4742 183070.393  262  171 286236.000 182329.888  36.3%   115  740s
  5281  4749 183070.393  263  158 286236.000 182329.888  36.3%   120  748s
  5284  4752 183070.393  263  161 286236.000 182329.888  36.3%   121  750s
  5293  4761 183070.393  264  178 286236.000 182329.888  36.3%   126  755s
  5302  4770 183070.393  265  186 286236.000 182329.888  36.3%   129  760s
  5316  4784 183070.393  266  169 286236.000 182329.888  36.3%   137  765s
  5324  4792 182329.888  267   57 286236.000 182329.888  36.3%   139  780s
  5334  4802 183070.393  266  159 286236.000 182329.888  36.3%   145  785s
  5345  4813 182329.888  274   30 286236.000 182329.888  36.3%   150  790s
  5355  4823 183070.393  270  142 286236.000 182329.888  36.3%   155  795s
  5367  4835 183070.393  272  157 286236.000 182329.888  36.3%   162  801s
  5375  4843 183070.393  274  212 286236.000 182329.888  36.3%   166  805s
  5389  4857 182329.888  274   37 286236.000 182329.888  36.3%   170  810s
  5399  4867 182329.888  274   57 286236.000 182329.888  36.3%   175  815s
  5404  4872 183070.393  274  169 286236.000 182329.888  36.3%   179  828s
  5411  4879 183070.393  275  174 286236.000 182329.888  36.3%   180  830s
  5421  4889 182329.888  276   83 286236.000 182329.888  36.3%   184  837s
  5426  4894 182329.888  327   41 286236.000 182329.888  36.3%   186  840s
  5443  4911 183070.393  279  160 286236.000 182329.888  36.3%   193  845s
  5453  4921 183070.393  278  143 286236.000 182329.888  36.3%   198  850s
  5464  4932 183070.393  279  144 286236.000 182329.888  36.3%   202  855s
  5473  4941 183070.393  280  160 286236.000 182329.888  36.3%   206  868s
  5477  4945 183070.393  281  145 286236.000 182329.888  36.3%   209  870s
  5483  4951 183070.393  284  177 286236.000 182329.888  36.3%   212  875s
  5496  4964 183070.393  282  172 286236.000 182329.888  36.3%   216  880s
  5502  4970 183070.393  282  173 286236.000 182329.888  36.3%   219  885s
  5521  4989 183070.393  284  167 286236.000 182329.888  36.3%   224  890s
  5536  5004 183070.393  285  176 286236.000 182329.888  36.3%   228  895s
  5547  5015 183070.393  286  157 286236.000 182329.888  36.3%   232  903s
  5555  5023 182329.888  287   56 286236.000 182329.888  36.3%   234  905s
  5569  5037 183070.393  288  168 286236.000 182329.888  36.3%   239  910s
  5583  5051 183070.393  289  184 286236.000 182329.888  36.3%   244  915s
  5588  5056 183070.393  289  161 286236.000 182329.888  36.3%   245  927s
  5603  5071 183070.393  290  128 286236.000 182329.888  36.3%   247  930s
  5630  5098 182329.888  295   32 286236.000 182329.888  36.3%   248  935s
  5680  5148 182329.888  309   38 286236.000 182329.888  36.3%   247  940s
  5717  5185 182329.888  308   34 286236.000 182329.888  36.3%   246  945s
  5750  5218 182329.888  285   54 286236.000 182329.888  36.3%   245  950s
  5799  5267 182329.888  264   34 286236.000 182329.888  36.3%   244  955s
  5880  5348 182329.888  247   32 286236.000 182329.888  36.3%   242  960s
  5938  5406 182329.888  237   31 286236.000 182329.888  36.3%   241  965s
  5975  5443 182329.888  230   34 286236.000 182329.888  36.3%   240  975s
  6032  5500 182329.888  215   32 286236.000 182329.888  36.3%   238  980s
  6068  5536 182329.888  199   27 286236.000 182329.888  36.3%   238  985s
  6087  5555 183070.393  246  140 286236.000 182329.888  36.3%   243  990s
  6094  5562 183070.393  249  165 286236.000 182329.888  36.3%   246  995s
  6103  5571 183070.393  251  190 286236.000 182329.888  36.3%   250 1000s
  6111  5579 183070.393  259  169 286236.000 182329.888  36.3%   253 1008s
  6114  5582 182329.888  264   37 286236.000 182329.888  36.3%   253 1010s
  6125  5593 183070.393  275  153 286236.000 182329.888  36.3%   258 1015s
  6150  5618 182329.888  111   24 286236.000 182329.888  36.3%   259 1020s
  6199  5667 182329.888   87   52 286236.000 182329.888  36.3%   260 1025s
  6247  5715 182329.888  280   36 286236.000 182329.888  36.3%   261 1030s
  6269  5737 182329.888   77   34 286236.000 182329.888  36.3%   261 1039s
  6272  5740 182329.888  106   28 286236.000 182329.888  36.3%   261 1040s
  6297  5765 182329.888   83   41 286236.000 182329.888  36.3%   261 1045s
  6349  5817 182329.888   68   36 286236.000 182329.888  36.3%   261 1050s
  6411  5879 182329.888  195   19 286236.000 182329.888  36.3%   260 1055s
  6488  5956 182329.888  143   36 286236.000 182329.888  36.3%   259 1060s
  6514  5982 182329.888  132   34 286236.000 182329.888  36.3%   259 1065s
  6589  6057 182329.888  108   32 286236.000 182329.888  36.3%   258 1070s
  6636  6104 182329.888  120   34 286236.000 182329.888  36.3%   257 1075s
  6659  6127 182329.888   79   38 286236.000 182329.888  36.3%   257 1084s
  6661  6129 182329.888   78   37 286236.000 182329.888  36.3%   257 1085s
  6719  6187 182329.888  108   32 286236.000 182329.888  36.3%   257 1090s
  6791  6259 182329.888   77   37 286236.000 182329.888  36.3%   257 1095s
  6854  6322 182329.888  119   34 286236.000 182329.888  36.3%   256 1100s
  6916  6384 182329.888  122   34 286236.000 182329.888  36.3%   258 1105s
  6998  6466 182329.888   81   40 286236.000 182329.888  36.3%   258 1110s
  7068  6536 182329.888  107   38 286236.000 182329.888  36.3%   258 1115s
  7154  6622 182329.888  100   52 286236.000 182329.888  36.3%   257 1120s
  7235  6703 182329.888   35   33 286236.000 182329.888  36.3%   257 1128s
  7281  6749 182329.888   49   42 286236.000 182329.888  36.3%   256 1130s
  7365  6833 182329.888   99   32 286236.000 182329.888  36.3%   256 1135s
  7473  6941 182329.888  113   37 286236.000 182329.888  36.3%   256 1140s
  7585  7053 182329.888   79   40 286236.000 182329.888  36.3%   255 1145s
  7596  7064 182329.888  111   28 286236.000 182329.888  36.3%   254 1151s
  7667  7135 182329.888  100   36 286236.000 182329.888  36.3%   254 1155s
  7797  7265 182329.888  103   34 286236.000 182329.888  36.3%   253 1160s
  7913  7381 182329.888   76   23 286236.000 182329.888  36.3%   252 1165s
  8040  7508 182329.888   88   34 286236.000 182329.888  36.3%   251 1170s
  8148  7616 182329.888   68   46 286236.000 182329.888  36.3%   251 1175s
  8258  7726 182329.888   78   44 286236.000 182329.888  36.3%   251 1180s
  8287  7755 182329.888   72   46 286236.000 182329.888  36.3%   250 1193s
  8321  7789 182329.888  131   36 286236.000 182329.888  36.3%   250 1195s

Cutting planes:
  Gomory: 9
  Lift-and-project: 5
  Flow cover: 53
  RLT: 1

Explored 8453 nodes (2154034 simplex iterations) in 1200.01 seconds (662.22 work units)
Thread count was 1 (of 32 available processors)

Solution count 2: 286236 287080 

Time limit reached
Best objective 2.862360000000e+05, best bound 1.823298883180e+05, gap 36.3009%
