
Gurobi 12.0.3 (win64) logging started Tue Sep  8 03:51:29 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_482\Costo_variable\Swap_restringido\Swap_variable_3estaciones_160kW_Descomp\station_1_d213_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26902 rows, 53707 columns and 246043 nonzeros
Model fingerprint: 0x0780e127
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 4e+02]
  Objective range  [8e-03, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 25498 rows and 44888 columns
Presolve time: 0.13s
Presolved: 1404 rows, 8819 columns, 29641 nonzeros
Variable types: 216 continuous, 8603 integer (8260 binary)
Found heuristic solution: objective 538007.35826
Root relaxation presolved: 1404 rows, 8819 columns, 29641 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 2.439264e+05, 4190 iterations, 0.05 seconds (0.07 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
  1816  1332 265494.009   95   17 288838.874 265494.009  8.08%  89.0  105s
  1935  1412 265494.009   22   66 288838.874 265494.009  8.08%  90.1  110s
  2052  1519 265494.009   98   62 288838.874 265494.009  8.08%  91.6  115s
H 2075  1540                    288793.61886 265494.009  8.07%  92.8  116s
H 2075  1540                    288768.37495 265494.009  8.06%  92.8  116s
  2121  1588 265494.009   96   36 288768.375 265494.009  8.06%  96.7  120s
  2236  1703 265494.009   88   37 288768.375 265494.009  8.06%   103  125s
  2391  1858 265494.009  110   21 288768.375 265494.009  8.06%   101  130s
  2533  2000 265494.009  130   15 288768.375 265494.009  8.06%  95.9  135s
  2655  2116 265494.009  135   17 288768.375 265494.009  8.06%  92.1  140s
  2820  2277 265494.009  132   13 288768.375 265494.009  8.06%  87.6  145s
  2986  2443 265494.009  135   15 288768.375 265494.009  8.06%  83.7  150s
  3161  2616 265494.009  118   17 288768.375 265494.009  8.06%  80.0  155s
  3289  2744 265494.009  111   13 288768.375 265494.009  8.06%  77.6  160s
  3451  2906 265494.009  101   17 288768.375 265494.009  8.06%  74.9  165s
  3589  3044 265494.009   94   13 288768.375 265494.009  8.06%  72.5  170s
  3730  3185 265494.009   44   51 288768.375 265494.009  8.06%  75.6  175s
  3824  3279 265494.009   42   37 288768.375 265494.009  8.06%  78.6  180s
  3937  3390 265494.009   55   30 288768.375 265494.009  8.06%  84.9  185s
H 4070  3518                    284912.88468 265494.009  6.82%  83.1  189s
H 4070  3518                    284899.69910 265494.009  6.81%  83.1  189s
H 4070  3518                    284741.89566 265494.009  6.76%  83.1  189s
  4087  3532 265494.009   85   10 284741.896 265494.009  6.76%  82.9  190s
  4342  3767 265494.009  119    8 284741.896 265494.009  6.76%  79.3  195s
H 4504  3914                    284716.65175 265494.009  6.75%  77.3  199s
  4520  3925 265494.009  145    8 284716.652 265494.009  6.75%  77.1  200s
  4694  4019 265494.009  162   10 284716.652 265494.009  6.75%  75.5  205s
  4882  4133 265494.009  139    8 284716.652 265494.009  6.75%  73.8  210s
  5044  4288 265494.009  111    8 284716.652 265494.009  6.75%  72.1  215s
  5294  4538 265494.009  111    8 284716.652 265494.009  6.75%  69.7  221s
  5451  4693 265494.009  114   10 284716.652 265494.009  6.75%  68.3  225s
  5715  4957 265494.009  133    8 284716.652 265494.009  6.75%  66.2  230s
  5854  5096 265494.009  136    8 284716.652 265494.009  6.75%  65.1  235s
  6043  5285 265494.009  136   10 284716.652 265494.009  6.75%  63.7  240s
  6286  5528 265494.009  136   14 284716.652 265494.009  6.75%  62.1  245s
  6473  5713 265494.009  123   14 284716.652 265494.009  6.75%  60.9  250s
H 6529  5767                    284716.64285 265494.009  6.75%  60.6  251s
  6721  5961 265494.009  132   10 284716.643 265494.009  6.75%  59.5  257s
  6880  6120 265494.009  115    8 284716.643 265494.009  6.75%  58.6  260s
  7042  6282 265494.009  125   16 284716.643 265494.009  6.75%  57.7  265s
  7231  6471 265494.009  133   10 284716.643 265494.009  6.75%  56.8  270s
  7420  6660 265494.009  131   14 284716.643 265494.009  6.75%  55.9  275s
  7629  6857 265548.797  141   94 284716.643 265494.009  6.75%  55.0  280s
  7798  7002 265494.009  152   10 284716.643 265494.009  6.75%  54.4  285s
  7979  7111 265494.009  179    8 284716.643 265494.009  6.75%  54.1  290s
  8179  7222 265511.651  176   92 284716.643 265494.009  6.75%  53.8  295s
  8339  7309 265494.009  198    6 284716.643 265494.009  6.75%  53.5  300s
  8503  7390 266174.976  144   88 284716.643 265494.009  6.75%  53.8  305s
  8582  7428 265494.009  134    8 284716.643 265494.009  6.75%  54.2  312s
  8689  7482 266174.976  135   90 284716.643 265494.009  6.75%  54.7  315s
  8905  7592 265494.009  124   10 284716.643 265494.009  6.75%  55.8  320s
  9059  7667 265530.672  135   94 284716.643 265494.009  6.75%  56.6  325s
  9211  7747 266181.605  119   92 284716.643 265494.009  6.75%  57.3  330s
  9391  7830 265530.672  135   92 284716.643 265494.009  6.75%  58.0  335s
  9528  7898 265530.672  134   94 284716.643 265494.009  6.75%  58.5  340s
  9711  7980 265986.859  137   90 284716.643 265494.009  6.75%  59.3  345s
  9882  8065 265986.859  120   90 284716.643 265494.009  6.75%  60.0  350s
 10028  8143 265986.859  107   91 284716.643 265494.009  6.75%  60.8  355s
 10152  8215 265986.859  103   94 284716.643 265494.009  6.75%  61.3  363s
 10201  8251 266181.605  110   96 284716.643 265494.009  6.75%  61.3  365s
 10212  8258 265494.009  105    8 284716.643 265494.009  6.75%  61.2  370s
 10218  8262 265494.009  127   12 284716.643 265494.009  6.75%  61.2  375s
 10225  8267 265494.009  133    6 284716.643 265494.009  6.75%  61.2  380s
 10363  8361 265494.009   56   10 284716.643 265494.009  6.75%  62.8  385s
 10529  8453 265494.009   63    8 284716.643 265494.009  6.75%  62.1  390s
 10636  8509 265494.009  114   25 284716.643 265494.009  6.75%  62.3  395s
 10720  8565 265494.009   51   14 284716.643 265494.009  6.75%  62.4  400s
 10798  8615 265494.009  186   29 284716.643 265494.009  6.75%  62.3  405s
 10877  8655 265494.009  224   13 284716.643 265494.009  6.75%  62.2  410s
 10981  8703 265494.009   68   12 284716.643 265494.009  6.75%  62.1  415s
 11122  8791 265494.009   78   19 284716.643 265494.009  6.75%  62.3  420s
 11193  8832 265494.009  113   22 284716.643 265494.009  6.75%  62.6  425s
 11346  8932 265494.009   60   12 284716.643 265494.009  6.75%  62.2  430s
 11516  9031 265494.009  190   20 284716.643 265494.009  6.75%  62.1  435s
 11682  9140 265494.009   76   10 284716.643 265494.009  6.75%  62.1  440s
 11824  9219 265494.009  234   10 284716.643 265494.009  6.75%  62.0  445s
 11973  9306 265494.009   69   11 284716.643 265494.009  6.75%  62.2  450s
 12113  9395 265494.009  228   13 284716.643 265494.009  6.75%  62.5  455s
 12225  9462 265494.009   68   14 284716.643 265494.009  6.75%  62.9  460s
 12351  9542 265494.009   50   14 284716.643 265494.009  6.75%  63.3  465s
 12463  9615 265494.009  205   18 284716.643 265494.009  6.75%  63.5  470s
 12636  9724 265494.009   60   14 284716.643 265494.009  6.75%  63.4  475s
 12706  9769 265494.009   60   10 284716.643 265494.009  6.75%  63.2  480s
 12854  9837 265494.009   79   14 284716.643 265494.009  6.75%  62.8  485s
 13008  9932 265494.009   62    8 284716.643 265494.009  6.75%  62.8  490s
 13158 10010 265494.009  199   22 284716.643 265494.009  6.75%  62.9  495s
 13307 10097 265494.009  213   14 284716.643 265494.009  6.75%  63.0  500s
 13455 10186 265494.009   73   10 284716.643 265494.009  6.75%  63.1  505s
 13594 10271 265494.009  184    9 284716.643 265494.009  6.75%  63.5  510s
 13720 10351 265494.009  181   13 284716.643 265494.009  6.75%  63.5  515s
 13865 10443 265494.009  237   17 284716.643 265494.009  6.75%  63.3  520s
 14039 10541 265494.009  176   24 284716.643 265494.009  6.75%  63.5  526s
 14137 10601 265494.009  238   15 284716.643 265494.009  6.75%  63.4  530s
 14274 10668 265494.009   54   25 284716.643 265494.009  6.75%  63.8  535s
 14432 10763 265494.009  188    9 284716.643 265494.009  6.75%  64.2  540s
 14497 10805 265494.009  168   13 284716.643 265494.009  6.75%  64.5  545s
 14637 10892 265494.009  231   15 284716.643 265494.009  6.75%  64.7  550s
 14805 10992 265494.009  230   19 284716.643 265494.009  6.75%  64.5  555s
 15003 11092 265494.009  194   18 284716.643 265494.009  6.75%  64.3  560s
 15202 11187 265494.009  219   12 284716.643 265494.009  6.75%  64.2  565s
H15339 10838                    284480.77033 265494.009  6.67%  64.0  568s
 15379 10861 265494.009  236    9 284480.770 265494.009  6.67%  64.0  570s
 15528 10952 265494.009  184   22 284480.770 265494.009  6.67%  64.1  575s
 15683 11033 265494.009  258   16 284480.770 265494.009  6.67%  64.0  580s
 15869 11145 265494.009  183   32 284480.770 265494.009  6.67%  64.3  585s
 16021 11223 265494.009  230   15 284480.770 265494.009  6.67%  64.8  590s
H16046 10844                    283620.83135 265494.009  6.39%  64.9  592s
 16090 10862 265494.009  178   17 283620.831 265494.009  6.39%  65.6  595s
H16149 10515                    283618.85368 265494.009  6.39%  65.6  596s
H16203 10191                    283594.26545 265494.009  6.38%  66.0  598s
H16230  9866                    283560.25264 265494.009  6.37%  66.2  599s
 16256  9885 265494.009  180   17 283560.253 265494.009  6.37%  66.7  600s
 16415  9966 265494.009  176   40 283560.253 265494.009  6.37%  67.9  605s
 16524 10025 265494.009  229   11 283560.253 265494.009  6.37%  68.1  610s
 16622 10078 265494.009  234   26 283560.253 265494.009  6.37%  68.4  615s
 16747 10152 265494.009  216    9 283560.253 265494.009  6.37%  69.4  620s
 16864 10222 265494.009   56   19 283560.253 265494.009  6.37%  69.6  625s
 16972 10288 265494.009  175   22 283560.253 265494.009  6.37%  70.0  631s
 17076 10350 265494.009   79   47 283560.253 265494.009  6.37%  70.4  635s
 17172 10412 265494.009  127   36 283560.253 265494.009  6.37%  70.9  640s
 17307 10494 265494.009  165   20 283560.253 265494.009  6.37%  71.2  645s
 17399 10541 265494.009   49   49 283560.253 265494.009  6.37%  72.1  650s
 17517 10620 265494.009  109   11 283560.253 265494.009  6.37%  72.2  655s
 17691 10718 265500.646  216   36 283560.253 265494.009  6.37%  72.5  660s
 17806 10785 265494.009   59   24 283560.253 265494.009  6.37%  73.0  666s
 17894 10839 265494.009  202   13 283560.253 265494.009  6.37%  74.3  670s
 18098 10951 265494.009   88   15 283560.253 265494.009  6.37%  73.8  675s
 18183 11008 265494.009   74    9 283560.253 265494.009  6.37%  73.7  680s
 18311 11085 265494.009   77   65 283560.253 265494.009  6.37%  74.8  685s
 18550 11171 265494.009   55   18 283560.253 265494.009  6.37%  74.4  690s
 18648 11232 265494.009   54   14 283560.253 265494.009  6.37%  75.3  695s
 18782 11315 265494.009  113   17 283560.253 265494.009  6.37%  74.9  700s
H18828 11023                    283560.21907 265494.009  6.37%  75.1  702s
H18828 10719                    283560.21901 265494.009  6.37%  75.1  702s
 18890 10758 265494.009  134   42 283560.219 265494.009  6.37%  76.1  705s
H18925 10491                    283560.21161 265494.009  6.37%  76.2  706s
H18963 10242                    283460.12801 265494.009  6.34%  76.4  709s
 18985 10259 265494.009  143   20 283460.128 265494.009  6.34%  76.4  710s
 19111 10341 265494.009  158   14 283460.128 265494.009  6.34%  76.4  715s
 19248 10426 265494.009  176   17 283460.128 265494.009  6.34%  76.2  720s
 19304 10459 265494.009  177   18 283460.128 265494.009  6.34%  76.0  725s
 19435 10539 265494.009  203   19 283460.128 265494.009  6.34%  76.2  730s
 19566 10613 265494.009  173   21 283460.128 265494.009  6.34%  76.2  735s
 19703 10700 265494.009  174   20 283460.128 265494.009  6.34%  75.8  740s
 19855 10786 265494.009  188   16 283460.128 265494.009  6.34%  75.6  745s
 19989 10867 265494.009  172   18 283460.128 265494.009  6.34%  75.2  750s
 20175 10965 265494.009  171   12 283460.128 265494.009  6.34%  74.8  755s
 20288 11032 265494.009  165   20 283460.128 265494.009  6.34%  74.7  760s
 20424 11121 265494.009  192   14 283460.128 265494.009  6.34%  74.7  765s
 20578 11206 265494.009  169   12 283460.128 265494.009  6.34%  74.5  770s
 20718 11285 265494.009  171   22 283460.128 265494.009  6.34%  74.4  775s
 20855 11364 265494.009  217   16 283460.128 265494.009  6.34%  74.4  781s
 20962 11400 265494.009  167   18 283460.128 265494.009  6.34%  74.2  785s
 21126 11491 265494.009  199   24 283460.128 265494.009  6.34%  74.0  790s
 21297 11573 265494.009  160   54 283460.128 265494.009  6.34%  74.4  795s
 21446 11644 265494.009  225   17 283460.128 265494.009  6.34%  74.2  800s
 21526 11680 265494.009  158   22 283460.128 265494.009  6.34%  74.7  805s
 21622 11720 265494.009  155   55 283460.128 265494.009  6.34%  75.8  810s
H21722 11499                    283460.08715 265494.009  6.34%  76.7  814s
H21722 11251                    283460.08651 265494.009  6.34%  76.7  814s
 21728 11257 265494.009  153   67 283460.087 265494.009  6.34%  76.7  815s
 21766 11275 265494.009  151   54 283460.087 265494.009  6.34%  77.1  820s
 21889 11337 265494.009  147   49 283460.087 265494.009  6.34%  78.4  825s
 21996 11392 265494.009  148   19 283460.087 265494.009  6.34%  79.5  830s
 22112 11455 265494.017  141   61 283460.087 265494.009  6.34%  80.0  835s
 22227 11520 265494.009  145   45 283460.087 265494.009  6.34%  80.6  840s
 22326 11570 265494.009  138   32 283460.087 265494.009  6.34%  81.0  845s
 22383 11606 265494.009  145   24 283460.087 265494.009  6.34%  81.6  850s
 22588 11683 265494.009  233   34 283460.087 265494.009  6.34%  81.4  855s
 22720 11757 265500.646  167   22 283460.087 265494.009  6.34%  82.4  860s
 22856 11836 265494.009   78   10 283460.087 265494.009  6.34%  83.5  865s
 23021 11934 265494.009   90    8 283460.087 265494.009  6.34%  83.9  870s
 23159 12022 265494.009  186   27 283460.087 265494.009  6.34%  85.0  875s
 23302 12114 265494.009  162   31 283460.087 265494.009  6.34%  85.1  880s
 23457 12209 265494.009   81   11 283460.087 265494.009  6.34%  85.5  885s
 23589 12287 265494.009   86   18 283460.087 265494.009  6.34%  85.9  890s
 23749 12388 265494.009  165   16 283460.087 265494.009  6.34%  86.0  895s
 23916 12493 265494.009   72   11 283460.087 265494.009  6.34%  86.2  900s
 24115 12612 265494.009   69   11 283460.087 265494.009  6.34%  86.0  906s
 24240 12679 265494.009  128   22 283460.087 265494.009  6.34%  85.8  910s
 24403 12811 265494.009  100   10 283460.087 265494.009  6.34%  85.8  915s
 24584 12968 265494.009   68   11 283460.087 265494.009  6.34%  85.8  920s
 24723 13097 265494.009   74   50 283460.087 265494.009  6.34%  85.7  927s
 24804 13174 265494.009   97   38 283460.087 265494.009  6.34%  85.7  930s
H24948 13306                    283460.08603 265494.009  6.34%  85.7  933s
 25002 13362 265494.009  159   12 283460.086 265494.009  6.34%  85.6  935s
 25179 13529 265494.009   96   23 283460.086 265494.009  6.34%  85.7  940s
 25363 13699 265494.009  117   43 283460.086 265494.009  6.34%  85.9  945s
 25575 13895 265494.009  124   15 283460.086 265494.009  6.34%  85.5  950s
 25708 14026 265494.009   83   27 283460.086 265494.009  6.34%  85.6  958s
 25781 14097 265494.009  119   12 283460.086 265494.009  6.34%  85.5  960s
 25965 14259 265494.009   72   43 283460.086 265494.009  6.34%  85.5  965s
 26157 14443 265494.009  112   15 283460.086 265494.009  6.34%  85.6  970s
 26331 14613 265494.009   88   12 283460.086 265494.009  6.34%  85.9  975s
 26542 14808 265494.009   73    9 283460.086 265494.009  6.34%  85.6  980s
 26731 14991 265494.009   95   45 283460.086 265494.009  6.34%  85.6  985s
 26907 15147 265494.009   67    7 283460.086 265494.009  6.34%  85.6  990s
 27082 15314 265494.009   93   21 283460.086 265494.009  6.34%  85.5  995s
 27261 15483 265494.009  114   19 283460.086 265494.009  6.34%  85.5 1000s
 27449 15652 270081.779  129   98 283460.086 265494.009  6.34%  85.4 1005s
 27547 15749 265494.009  138   18 283460.086 265494.009  6.34%  85.3 1010s
 27721 15906 265494.009  119   15 283460.086 265494.009  6.34%  85.2 1015s
 27901 16084 265494.009  140   17 283460.086 265494.009  6.34%  85.0 1020s
 28053 16234 265494.009  148    8 283460.086 265494.009  6.34%  84.9 1027s
 28129 16310 265494.017  153   18 283460.086 265494.009  6.34%  85.2 1030s
 28311 16490 265494.009  165   21 283460.086 265494.009  6.34%  85.4 1035s
 28487 16656 265494.009  184   14 283460.086 265494.009  6.34%  85.5 1040s
 28671 16840 265494.009  205    9 283460.086 265494.009  6.34%  85.5 1045s
 28872 17029 265494.009  162   44 283460.086 265494.009  6.34%  85.7 1050s
 29041 17187 265494.009  158   29 283460.086 265494.009  6.34%  86.1 1055s
 29161 17303 265494.009  157   34 283460.086 265494.009  6.34%  86.5 1060s
 29297 17434 265494.009  161   39 283460.086 265494.009  6.34%  86.8 1065s
 29376 17509 265494.009  165   24 283460.086 265494.009  6.34%  87.1 1070s
 29518 17639 265494.009  175   22 283460.086 265494.009  6.34%  87.2 1075s
 29676 17789 265494.009  159    8 283460.086 265494.009  6.34%  87.6 1080s
 29811 17920 265494.009  185   15 283460.086 265494.009  6.34%  87.9 1085s
 29973 18078 265494.009  155   27 283460.086 265494.009  6.34%  88.2 1090s
 30162 18261 265494.009  218   11 283460.086 265494.009  6.34%  88.2 1095s
 30281 18364 265494.009  158   11 283460.086 265494.009  6.34%  88.3 1102s
 30358 18439 265494.009  151   32 283460.086 265494.009  6.34%  88.5 1105s
 30513 18592 265494.009  148   16 283460.086 265494.009  6.34%  89.2 1110s
 30671 18744 265494.009  148   20 283460.086 265494.009  6.34%  89.7 1115s
 30837 18906 265494.009  157   26 283460.086 265494.009  6.34%  89.9 1120s
 30972 19035 265494.009  147   60 283460.086 265494.009  6.34%  90.4 1125s
H30999 19060                    283460.04504 265494.009  6.34%  90.5 1125s
 31139 19202 265494.009  145   72 283460.045 265494.009  6.34%  90.9 1130s
 31296 19359 265494.009  142   27 283460.045 265494.009  6.34%  91.3 1135s
H31407 19468                    283460.04500 265494.009  6.34%  91.6 1138s
 31409 19472 265494.009  149   38 283460.045 265494.009  6.34%  91.6 1140s
 31585 19648 265494.009  141   22 283460.045 265494.009  6.34%  92.0 1145s
 31745 19808 265494.009  155   13 283460.045 265494.009  6.34%  92.4 1150s
 31864 19925 265494.009  149   19 283460.045 265494.009  6.34%  92.6 1156s
 31971 20032 265494.009  129   15 283460.045 265494.009  6.34%  93.0 1160s
 32134 20193 265494.009  143   36 283460.045 265494.009  6.34%  93.3 1165s
 32310 20367 265494.009  164   37 283460.045 265494.009  6.34%  93.2 1171s
 32422 20479 265494.009  127   49 283460.045 265494.009  6.34%  93.4 1175s
 32570 20627 265494.009  128    9 283460.045 265494.009  6.34%  93.9 1180s
 32725 20780 265494.009  138   13 283460.045 265494.009  6.34%  94.4 1185s
 32807 20858 265494.009  126   59 283460.045 265494.009  6.34%  94.5 1190s
 32946 20987 265494.009  130   22 283460.045 265494.009  6.34%  94.7 1195s

Cutting planes:
  Gomory: 19
  Lift-and-project: 2
  Implied bound: 1
  Flow cover: 13

Explored 33125 nodes (3161834 simplex iterations) in 1200.02 seconds (1594.45 work units)
Thread count was 1 (of 32 available processors)

Solution count 10: 283460 283460 283460 ... 283621

Time limit reached
Best objective 2.834600450014e+05, best bound 2.654940085057e+05, gap 6.3381%
