
Gurobi 12.0.3 (win64) logging started Mon Sep  7 21:14:28 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_libre\Swap_fixed_3estaciones_160kW_Descomp\station_3_d335_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26328 rows, 53707 columns and 244626 nonzeros
Model fingerprint: 0xbe0b6932
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 23458 rows and 43785 columns
Presolve time: 0.34s
Presolved: 2870 rows, 9922 columns, 32670 nonzeros
Variable types: 824 continuous, 9098 integer (8566 binary)
Root relaxation presolved: 2870 rows, 9922 columns, 32670 nonzeros


Root relaxation: objective 1.817590e+05, 11974 iterations, 1.76 seconds (1.90 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
  2541  2009 182329.888  114   24 267035.987 182329.888  31.7%  61.5  190s
  2626  2094 182329.888  109   17 267035.987 182329.888  31.7%  60.2  195s
  2695  2163 182329.888  109   13 267035.987 182329.888  31.7%  59.2  200s
  2782  2250 182329.888  112   15 267035.987 182329.888  31.7%  58.1  205s
  2880  2348 182329.888  110   15 267035.987 182329.888  31.7%  57.0  210s
  2968  2436 182329.888  109   15 267035.987 182329.888  31.7%  56.0  215s
  3057  2525 182329.888  111   13 267035.987 182329.888  31.7%  55.1  220s
  3153  2621 182329.888  111   24 267035.987 182329.888  31.7%  54.2  225s
H 3235  2701                    267035.98674 182329.888  31.7%  53.4  230s
  3305  2773 182329.888  106   17 267035.987 182329.888  31.7%  52.8  235s
  3403  2871 182329.888  108   13 267035.987 182329.888  31.7%  52.0  240s
  3488  2956 182329.888  109   24 267035.987 182329.888  31.7%  51.3  245s
  3558  3026 182329.888  107   15 267035.987 182329.888  31.7%  50.8  250s
  3659  3127 182329.888  111   13 267035.987 182329.888  31.7%  50.0  255s
  3754  3222 182329.888  112   15 267035.987 182329.888  31.7%  49.4  260s
  3853  3321 182329.888  107   13 267035.987 182329.888  31.7%  48.7  266s
  3920  3388 182329.888  112   13 267035.987 182329.888  31.7%  48.3  270s
  4002  3470 182329.888  111   15 267035.987 182329.888  31.7%  47.8  275s
  4090  3558 182329.888  106   13 267035.987 182329.888  31.7%  47.3  280s
  4192  3660 182329.888  110   24 267035.987 182329.888  31.7%  46.8  285s
  4288  3756 182329.888  108   24 267035.987 182329.888  31.7%  46.3  290s
  4363  3831 182329.888  103   13 267035.987 182329.888  31.7%  45.9  298s
  4393  3861 182329.888  107   13 267035.987 182329.888  31.7%  45.8  300s
  4480  3948 182329.888  113   13 267035.987 182329.888  31.7%  45.4  305s
  4579  4047 182329.888  115   13 267035.987 182329.888  31.7%  44.9  310s
  4679  4147 182329.888  100   15 267035.987 182329.888  31.7%  44.5  315s
  4774  4242 182329.888  109   13 267035.987 182329.888  31.7%  44.2  320s
  4877  4345 182329.888  112   17 267035.987 182329.888  31.7%  43.8  325s
  4969  4437 182329.888  113   13 267035.987 182329.888  31.7%  43.4  330s
  5070  4538 182329.888  111   13 267035.987 182329.888  31.7%  43.0  335s
  5172  4640 182329.888  110   13 267035.987 182329.888  31.7%  42.7  340s
  5272  4740 182329.888  111   15 267035.987 182329.888  31.7%  42.3  345s
  5374  4842 182329.888  109   13 267035.987 182329.888  31.7%  42.0  350s
  5459  4927 182329.888  105   13 267035.987 182329.888  31.7%  41.7  355s
  5546  5014 182329.888  111   18 267035.987 182329.888  31.7%  41.7  360s
  5648  5116 182329.888  108   13 267035.987 182329.888  31.7%  41.4  365s
  5748  5216 182329.888  112   13 267035.987 182329.888  31.7%  41.2  370s
  5853  5321 182329.888  108   15 267035.987 182329.888  31.7%  40.9  375s
  5954  5422 182329.888  115   24 267035.987 182329.888  31.7%  40.6  380s
  6061  5529 182329.888  115   13 267035.987 182329.888  31.7%  40.3  385s
  6164  5632 182329.888  115   13 267035.987 182329.888  31.7%  40.0  390s
  6265  5733 182329.888  113   15 267035.987 182329.888  31.7%  39.8  395s
  6368  5836 182329.888  109   13 267035.987 182329.888  31.7%  39.5  400s
  6467  5935 182329.888  115   24 267035.987 182329.888  31.7%  39.3  405s
  6543  6011 182329.888  102   13 267035.987 182329.888  31.7%  39.1  410s
  6642  6110 182329.888  113   13 267035.987 182329.888  31.7%  39.0  415s
  6753  6221 182329.888  113   13 267035.987 182329.888  31.7%  38.7  420s
  6853  6321 182329.888  112   18 267035.987 182329.888  31.7%  38.7  425s
  6907  6375 182329.888  111   13 267035.987 182329.888  31.7%  38.6  432s
  6947  6415 182329.888  115   24 267035.987 182329.888  31.7%  38.5  435s
  7048  6516 182329.888  108   15 267035.987 182329.888  31.7%  38.3  440s
  7149  6617 182329.888  117   15 267035.987 182329.888  31.7%  38.1  445s
  7254  6722 182329.888  106   24 267035.987 182329.888  31.7%  37.9  450s
  7350  6818 182329.888  113   13 267035.987 182329.888  31.7%  37.7  455s
  7454  6922 182329.888  109   15 267035.987 182329.888  31.7%  37.5  460s
  7554  7022 182329.888  109   13 267035.987 182329.888  31.7%  37.5  465s
  7650  7118 182329.888  109   24 267035.987 182329.888  31.7%  37.3  470s
  7743  7211 182329.888  107   13 267035.987 182329.888  31.7%  37.2  475s
  7850  7318 182329.888  110   13 267035.987 182329.888  31.7%  37.0  480s
  7940  7408 182329.888  114   15 267035.987 182329.888  31.7%  36.9  485s
  8040  7508 182329.888  110   17 267035.987 182329.888  31.7%  36.7  490s
  8128  7596 182329.888  112   24 267035.987 182329.888  31.7%  36.6  495s
  8214  7682 182329.888  110   13 267035.987 182329.888  31.7%  36.5  500s
  8311  7779 182329.888  108   15 267035.987 182329.888  31.7%  36.6  505s
  8412  7880 182329.888  110   24 267035.987 182329.888  31.7%  36.8  510s
  8495  7963 182329.888  119   13 267035.987 182329.888  31.7%  37.5  515s
  8590  8058 182329.888  110   13 267035.987 182329.888  31.7%  37.5  520s
  8689  8157 182329.888  112   13 267035.987 182329.888  31.7%  37.3  525s
  8762  8230 182329.888  109   13 267035.987 182329.888  31.7%  37.2  530s
  8856  8324 182329.888  102   13 267035.987 182329.888  31.7%  37.1  535s
  8958  8426 182329.888  111   24 267035.987 182329.888  31.7%  36.9  540s
  9054  8522 182329.888  111   13 267035.987 182329.888  31.7%  36.8  545s
  9152  8620 182329.888  109   13 267035.987 182329.888  31.7%  36.6  550s
  9255  8723 182329.888  110   15 267035.987 182329.888  31.7%  36.5  555s
  9346  8814 182329.888  110   13 267035.987 182329.888  31.7%  36.5  560s
  9390  8858 182329.888  114   13 267035.987 182329.888  31.7%  36.4  565s
  9471  8939 182329.888  109   13 267035.987 182329.888  31.7%  36.4  570s
  9566  9034 182329.888  108   13 267035.987 182329.888  31.7%  36.2  575s
  9669  9137 182329.888  119   13 267035.987 182329.888  31.7%  36.4  580s
  9768  9236 182329.888  109   13 267035.987 182329.888  31.7%  36.5  585s
  9860  9328 182329.888  111   15 267035.987 182329.888  31.7%  36.4  590s
  9959  9427 182329.888  106   15 267035.987 182329.888  31.7%  36.2  595s
 10065  9533 182329.888  112   24 267035.987 182329.888  31.7%  36.1  600s
 10157  9625 182329.888  107   15 267035.987 182329.888  31.7%  36.0  605s
 10255  9723 182329.888  113   13 267035.987 182329.888  31.7%  35.9  610s
 10352  9820 182329.888  111   13 267035.987 182329.888  31.7%  35.8  615s
 10456  9924 182329.888  111   13 267035.987 182329.888  31.7%  35.7  620s
 10558 10026 182329.888  116   17 267035.987 182329.888  31.7%  35.6  625s
 10662 10130 182329.888  111   13 267035.987 182329.888  31.7%  35.4  630s
 10749 10217 182329.888  113   15 267035.987 182329.888  31.7%  35.4  635s
 10848 10316 182329.888  114   13 267035.987 182329.888  31.7%  35.3  640s
 10940 10408 182329.888  114   24 267035.987 182329.888  31.7%  35.2  645s
 11037 10505 182329.888  114   13 267035.987 182329.888  31.7%  35.1  651s
 11113 10581 182329.888  112   13 267035.987 182329.888  31.7%  35.0  655s
 11216 10684 182329.888  113   13 267035.987 182329.888  31.7%  34.9  660s
 11320 10788 182329.888  113   13 267035.987 182329.888  31.7%  34.8  665s
 11428 10896 182329.888  115   24 267035.987 182329.888  31.7%  34.7  670s
 11523 10991 182329.888  113   13 267035.987 182329.888  31.7%  34.6  675s
 11543 11011 182329.888  113   15 267035.987 182329.888  31.7%  34.6  680s
 11638 11106 182329.888  112   13 267035.987 182329.888  31.7%  34.5  685s
 11742 11210 182329.888  110   17 267035.987 182329.888  31.7%  34.4  690s
 11847 11315 182329.888  105   13 267035.987 182329.888  31.7%  34.3  695s
 11947 11415 182329.888  109   18 267035.987 182329.888  31.7%  34.2  700s
 12046 11514 182329.888  109   15 267035.987 182329.888  31.7%  34.2  705s
 12154 11622 182329.888  102   13 267035.987 182329.888  31.7%  34.1  710s
 12256 11724 182329.888  102   13 267035.987 182329.888  31.7%  34.0  715s
 12365 11833 182329.888  111   15 267035.987 182329.888  31.7%  33.9  720s
 12470 11938 182329.888  109   18 267035.987 182329.888  31.7%  33.8  725s
 12578 12046 182329.888  110   15 267035.987 182329.888  31.7%  33.7  730s
 12689 12157 182329.888  111   13 267035.987 182329.888  31.7%  33.6  735s
 12792 12260 182329.888  107   13 267035.987 182329.888  31.7%  33.6  740s
 12890 12358 182329.888   73   40 267035.987 182329.888  31.7%  33.5  745s
 12988 12456 182329.888  115   24 267035.987 182329.888  31.7%  33.5  750s
 13089 12557 182329.888  110   13 267035.987 182329.888  31.7%  33.4  755s
 13185 12653 182329.888  110   18 267035.987 182329.888  31.7%  33.5  760s
 13260 12728 182329.888  117   15 267035.987 182329.888  31.7%  33.4  765s
 13361 12829 182329.888  110   13 267035.987 182329.888  31.7%  33.4  770s
 13466 12934 182329.888  110   15 267035.987 182329.888  31.7%  33.3  775s
 13563 13031 182329.888  109   13 267035.987 182329.888  31.7%  33.3  780s
 13664 13132 182329.888  110   15 267035.987 182329.888  31.7%  33.2  785s
 13767 13235 182329.888  114   15 267035.987 182329.888  31.7%  33.1  790s
 13834 13302 182329.888  112   18 267035.987 182329.888  31.7%  33.1  795s
 13947 13415 182329.888  111   18 267035.987 182329.888  31.7%  33.0  800s
 14061 13529 182329.888  113   18 267035.987 182329.888  31.7%  32.9  805s
 14168 13636 182329.888  115   15 267035.987 182329.888  31.7%  32.9  810s
 14268 13736 182329.888  114   13 267035.987 182329.888  31.7%  32.8  815s
 14338 13806 182329.888  113   13 267035.987 182329.888  31.7%  32.8  824s
 14342 13810 182329.888  113   13 267035.987 182329.888  31.7%  32.8  825s
 14439 13907 182329.888  112   13 267035.987 182329.888  31.7%  32.7  830s
 14539 14007 182329.888  109   13 267035.987 182329.888  31.7%  32.7  835s
 14638 14106 182329.888  115   13 267035.987 182329.888  31.7%  32.6  840s
 14749 14217 182329.888  112   18 267035.987 182329.888  31.7%  32.5  845s
 14845 14313 182329.888  110   13 267035.987 182329.888  31.7%  32.5  850s
 14962 14430 182329.888  100   13 267035.987 182329.888  31.7%  32.4  855s
 15059 14527 182329.888  109   24 267035.987 182329.888  31.7%  32.4  860s
 15153 14621 182329.888  112   18 267035.987 182329.888  31.7%  32.3  865s
 15249 14717 182329.888  104   13 267035.987 182329.888  31.7%  32.3  870s
 15347 14815 182329.888  104   15 267035.987 182329.888  31.7%  32.2  875s
 15438 14906 182329.888  100   15 267035.987 182329.888  31.7%  32.2  880s
 15535 15003 182329.888  102   15 267035.987 182329.888  31.7%  32.2  885s
 15600 15068 182329.888  108   24 267035.987 182329.888  31.7%  32.1  890s
 15621 15089 182329.888  109   24 267035.987 182329.888  31.7%  32.1  895s
 15642 15110 182329.888  115   15 267035.987 182329.888  31.7%  32.1  900s
 15662 15130 182329.888  111   13 267035.987 182329.888  31.7%  32.1  905s
 15682 15150 182329.888  114   15 267035.987 182329.888  31.7%  32.1  910s
 15702 15170 182329.888  114   13 267035.987 182329.888  31.7%  32.1  915s
 15723 15191 182329.888  117   13 267035.987 182329.888  31.7%  32.1  920s
 15811 15279 182329.888  129   15 267035.987 182329.888  31.7%  32.0  925s
 15833 15301 182329.888  116   15 267035.987 182329.888  31.7%  32.0  931s
 15911 15379 182329.888  135   15 267035.987 182329.888  31.7%  32.0  935s
 16010 15478 182329.888  161   18 267035.987 182329.888  31.7%  31.9  940s
 16106 15574 182329.888  171   24 267035.987 182329.888  31.7%  31.9  945s
 16221 15689 182329.888  196   15 267035.987 182329.888  31.7%  31.8  950s
 16317 15785 182329.888  206   13 267035.987 182329.888  31.7%  31.7  955s
 16423 15891 182329.888  229   15 267035.987 182329.888  31.7%  31.7  960s
 16530 15998 182329.888  218   24 267035.987 182329.888  31.7%  31.6  965s
 16622 16090 182329.888  134   15 267035.987 182329.888  31.7%  31.7  970s
 16727 16195 182329.888  132   24 267035.987 182329.888  31.7%  31.6  975s
 16819 16287 182329.888  143   18 267035.987 182329.888  31.7%  31.6  980s
 16906 16374 182329.888  155   13 267035.987 182329.888  31.7%  31.5  985s
 16994 16462 182329.888  110   15 267035.987 182329.888  31.7%  31.5  990s
 17093 16561 182329.888  102   15 267035.987 182329.888  31.7%  31.5  995s
 17186 16654 182329.888  108   15 267035.987 182329.888  31.7%  31.4 1000s
 17274 16742 182329.888  108   24 267035.987 182329.888  31.7%  31.4 1005s
 17372 16840 182329.888  106   13 267035.987 182329.888  31.7%  31.3 1010s
 17473 16941 182329.888  110   15 267035.987 182329.888  31.7%  31.3 1015s
 17563 17031 182329.888  104   13 267035.987 182329.888  31.7%  31.3 1020s
 17658 17126 182329.888  104   24 267035.987 182329.888  31.7%  31.2 1025s
 17720 17188 182329.888  106   15 267035.987 182329.888  31.7%  31.2 1030s
 17814 17282 182329.888  112   18 267035.987 182329.888  31.7%  31.2 1035s
 17914 17382 182329.888  110   18 267035.987 182329.888  31.7%  31.2 1040s
 18003 17471 182329.888  115   15 267035.987 182329.888  31.7%  31.1 1045s
 18108 17576 182329.888  114   15 267035.987 182329.888  31.7%  31.1 1050s
 18209 17677 182329.888  109   13 267035.987 182329.888  31.7%  31.0 1055s
 18220 17688 182329.888  110   13 267035.987 182329.888  31.7%  31.0 1063s
 18232 17700 182329.888  111   15 267035.987 182329.888  31.7%  31.0 1065s
 18327 17795 182329.888  106   15 267035.987 182329.888  31.7%  31.0 1070s
 18424 17892 182329.888  109   24 267035.987 182329.888  31.7%  31.0 1075s
 18514 17982 182329.888  103   13 267035.987 182329.888  31.7%  31.0 1080s
 18608 18076 182329.888  108   24 267035.987 182329.888  31.7%  30.9 1085s
 18700 18168 182329.888  110   24 267035.987 182329.888  31.7%  30.9 1090s
 18795 18263 182329.888  106   15 267035.987 182329.888  31.7%  30.9 1095s
 18894 18362 182329.888  104   13 267035.987 182329.888  31.7%  30.8 1100s
 18991 18459 182329.888  114   24 267035.987 182329.888  31.7%  30.8 1105s
 19098 18566 182329.888  108   15 267035.987 182329.888  31.7%  30.8 1110s
 19195 18663 182329.888  109   13 267035.987 182329.888  31.7%  30.7 1115s
 19293 18761 182329.888  105   13 267035.987 182329.888  31.7%  30.7 1120s
 19385 18853 182329.888  113   18 267035.987 182329.888  31.7%  30.7 1125s
 19488 18956 182329.888  115   13 267035.987 182329.888  31.7%  30.7 1130s
 19577 19045 182329.888  111   13 267035.987 182329.888  31.7%  30.7 1135s
 19678 19146 182329.888  110   13 267035.987 182329.888  31.7%  30.6 1140s
 19781 19249 182329.888  107   18 267035.987 182329.888  31.7%  30.6 1145s
 19874 19342 182329.888  110   24 267035.987 182329.888  31.7%  30.6 1150s
 19976 19444 182329.888  111   24 267035.987 182329.888  31.7%  30.5 1155s
 20055 19523 182329.888  109   13 267035.987 182329.888  31.7%  30.5 1160s
 20151 19619 182329.888  107   13 267035.987 182329.888  31.7%  30.5 1165s
 20239 19707 182329.888  108   13 267035.987 182329.888  31.7%  30.5 1170s
 20345 19813 182329.888  105   13 267035.987 182329.888  31.7%  30.4 1175s
 20440 19908 182329.888  113   13 267035.987 182329.888  31.7%  30.4 1180s
 20532 20000 182329.888  110   13 267035.987 182329.888  31.7%  30.4 1185s
 20636 20104 182329.888  109   13 267035.987 182329.888  31.7%  30.4 1190s
 20735 20203 182329.888  114   13 267035.987 182329.888  31.7%  30.4 1195s

Cutting planes:
  Gomory: 5
  Lift-and-project: 3
  MIR: 1
  Flow cover: 1
  RLT: 1

Explored 20836 nodes (662022 simplex iterations) in 1200.01 seconds (1804.40 work units)
Thread count was 1 (of 32 available processors)

Solution count 5: 267036 267036 267036 ... 267036

Time limit reached
Best objective 2.670359867437e+05, best bound 1.823298883282e+05, gap 31.7209%
