
Gurobi 10.0.0 (win64) logging started Thu Jul 30 20:34:31 2026

Set parameter LogFile to value "output\Taller_DET_Agosto\Swap_8lhds_max_production\station_1_d121_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (win64)

CPU model: 11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 4 physical cores, 8 logical processors, using up to 1 threads

Optimize a model with 36103 rows, 81491 columns and 371038 nonzeros
Model fingerprint: 0x1feba5a6
Variable types: 4807 continuous, 76684 integer (43561 binary)
Coefficient statistics:
  Matrix range     [1e+00, 4e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 3e+04]
Presolve removed 33373 rows and 59828 columns
Presolve time: 0.79s
Presolved: 2730 rows, 21663 columns, 67023 nonzeros
Variable types: 472 continuous, 21191 integer (20844 binary)
Root relaxation presolved: 2730 rows, 21663 columns, 67023 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 5.893221e+05, 8836 iterations, 0.40 seconds (0.15 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
   288   290 631190.730   32   95 671637.031 631190.730  6.02%   925  275s
   300   302 631190.730   34   92 671637.031 631190.730  6.02%   904  290s
   313   315 631190.730   58   50 671637.031 631190.730  6.02%   886  295s
   324   326 631190.730   46   93 671637.031 631190.730  6.02%   877  300s
   337   339 631190.730   70   53 671637.031 631190.730  6.02%   859  305s
   352   354 631190.730   60   55 671637.031 631190.730  6.02%   836  310s
   362   364 631190.730   65   48 671637.031 631190.730  6.02%   820  315s
   376   378 631190.730   72   46 671637.031 631190.730  6.02%   796  320s
   387   389 631190.730   95   55 671637.031 631190.730  6.02%   790  325s
   396   398 631190.730   30   56 671637.031 631190.730  6.02%   806  330s
   397   399 631190.730  100   61 671637.031 631190.730  6.02%   806  345s
   404   406 631190.730   30   43 671637.031 631190.730  6.02%   825  350s
   418   420 631190.730   30   71 671637.031 631190.730  6.02%   840  356s
   426   428 631190.730   31  110 671637.031 631190.730  6.02%   854  360s
   439   441 631190.730  121   52 671637.031 631190.730  6.02%   854  368s
   443   445 631190.730  123   50 671637.031 631190.730  6.02%   854  370s
   456   458 631190.730   26  110 671637.031 631190.730  6.02%   858  375s
   470   472 631190.730   26   97 671637.031 631190.730  6.02%   853  382s
   478   480 631190.730  136   48 671637.031 631190.730  6.02%   850  385s
   494   496 631190.730  139   66 671637.031 631190.730  6.02%   852  402s
   505   507 631190.730   30   76 671637.031 631190.730  6.02%   844  405s
   513   513 631190.730   30   82 671637.031 631190.730  6.02%   832  414s
   514   514 631190.730   42   59 671637.031 631190.730  6.02%   830  423s
   517   516 631190.730   36   35 671637.031 631190.730  6.02%   825  430s
   518   517 631190.730   21  112 671637.031 631190.730  6.02%   824  435s
   519   517 631190.730   27   35 671637.031 631190.730  6.02%   822  442s
   520   518 631190.730   27  113 671637.031 631190.730  6.02%   821  447s
   521   519 631190.730   31   22 671637.031 631190.730  6.02%   819  453s
   522   519 631190.730   25  132 671637.031 631190.730  6.02%   818  458s
   523   520 631190.730    9   39 671637.031 631190.730  6.02%   816  469s
   524   521 631190.730   12  123 671637.031 631190.730  6.02%   814  475s
   525   521 631190.730   43   42 671637.031 631190.730  6.02%   813  484s
   526   522 631190.730    9  113 671637.031 631190.730  6.02%   811  489s
   527   523 631190.730   27   41 671637.031 631190.730  6.02%   810  501s
   528   523 631190.730   33  108 671637.031 631190.730  6.02%   808  506s
   529   524 631190.730   32   24 671637.031 631190.730  6.02%   807  514s
   530   525 631190.730   23  120 671637.031 631190.730  6.02%   805  518s
   531   525 631190.730   58   36 671637.031 631190.730  6.02%   804  525s
   532   526 631190.730   42  131 671637.031 631190.730  6.02%   802  531s
   533   527 631190.730   22   38 671637.031 631190.730  6.02%   801  536s
   534   527 631190.730  110   22 671637.031 631190.730  6.02%   799  543s
   535   528 631190.730   57   22 671637.031 631190.730  6.02%   798  552s
   536   531 631190.730   12   70 671637.031 631190.730  6.02%  1020  559s
   539   533 631190.730   13   18 671637.031 631190.730  6.02%  1015  560s
   546   537 631190.730   16   73 671637.031 631190.730  6.02%  1005  565s
   557   545 631190.730   17   50 671637.031 631190.730  6.02%   986  570s
   564   549 631190.730   20  101 671637.031 631190.730  6.02%   976  575s
   571   554 631190.730   28   58 671637.031 631190.730  6.02%   974  580s
   585   563 631190.730   35   60 671637.031 631190.730  6.02%   952  585s
   589   566 631190.730   37   56 671637.031 631190.730  6.02%   947  591s
   591   567 631190.730   25   88 671637.031 631190.730  6.02%   944  600s
   601   574 631190.730   24  104 671637.031 631190.730  6.02%   937  608s
   606   577 631190.730   27   70 671637.031 631190.730  6.02%   929  610s
   612   581 631190.730   30   73 671637.031 631190.730  6.02%   923  615s
   623   589 631190.730   24   43 671637.031 631190.730  6.02%   918  621s
   633   595 631190.730   29   48 671637.031 631190.730  6.02%   905  625s
   636   597 631190.730   42   57 671637.031 631190.730  6.02%   901  631s
   644   603 631190.730   26   87 671637.031 631190.730  6.02%   892  635s
   656   611 631190.730   26   89 671637.031 631190.730  6.02%   877  643s
   661   614 631190.730   27   92 671637.031 631190.730  6.02%   871  645s
   670   620 631190.730   32   58 671637.031 631190.730  6.02%   871  650s
   683   629 631190.730   33   61 671637.031 631190.730  6.02%   857  655s
   688   632 631190.730   41   22 671637.031 631190.730  6.02%   860  665s
   699   639 631190.730   27   73 671637.031 631190.730  6.02%   848  670s
   710   647 631190.730   52   40 671637.031 631190.730  6.02%   843  675s
   722   653 631190.730   38   60 671637.031 631190.730  6.02%   831  680s
   731   659 631190.730   24   29 671637.031 631190.730  6.02%   829  685s
   737   663 631190.730   27   56 671637.031 631190.730  6.02%   822  693s
   741   665 631190.730   29   81 671637.031 631190.730  6.02%   818  695s
   751   672 631190.730   23   52 671637.031 631190.730  6.02%   816  700s
   755   675 631190.730   27   88 671637.031 631190.730  6.02%   812  705s
   764   681 631190.730   59   46 671637.031 631190.730  6.02%   804  710s
   773   687 631190.730   21   47 671637.031 631190.730  6.02%   797  715s
   780   691 631190.730   33   52 671637.031 631190.730  6.02%   796  720s
   785   695 631190.730   28   31 671637.031 631190.730  6.02%   792  733s
   790   698 631190.730   35   65 671637.031 631190.730  6.02%   788  735s
   799   704 631190.730   32   54 671637.031 631190.730  6.02%   786  740s
   811   712 631190.730   36   59 671637.031 631190.730  6.02%   775  745s
   823   720 631190.730   41   18 671637.031 631190.730  6.02%   778  750s
   835   728 631190.730   47   67 671637.031 631190.730  6.02%   768  755s
   838   730 631190.730   49   37 671637.031 631190.730  6.02%   765  760s
   848   737 631190.730   54   52 671637.031 631190.730  6.02%   764  765s
   860   745 631190.730   60   42 671637.031 631190.730  6.02%   756  770s
   869   751 631190.730   41   19 671637.031 631190.730  6.02%   761  775s
   878   757 631190.730   46   50 671637.031 631190.730  6.02%   754  780s
   882   759 631190.730   48   63 671637.031 631190.730  6.02%   751  794s
   883   760 631190.730   48   48 671637.031 631190.730  6.02%   750  795s
   894   767 631190.730   39   42 671637.031 631190.730  6.02%   743  800s
   903   773 631190.730   40   58 671637.031 631190.730  6.02%   736  805s
   918   783 631190.730   48   66 671637.031 631190.730  6.02%   729  810s
   929   791 631190.730   41   39 671637.031 631190.730  6.02%   722  815s
   939   797 631190.730   45   44 671637.031 631190.730  6.02%   724  825s
   951   805 631190.730   28   32 671637.031 631190.730  6.02%   715  834s
   953   807 631190.730   29   43 671637.031 631190.730  6.02%   714  835s
   961   812 631190.730   36   55 671637.031 631190.730  6.02%   713  840s
   970   818 631190.730   31   21 671637.031 631190.730  6.02%   709  845s
   979   824 631190.730   36   60 671637.031 631190.730  6.02%   704  859s
   980   825 631190.730   36   27 671637.031 631190.730  6.02%   703  860s
   988   830 631190.730   40   43 671637.031 631190.730  6.02%   698  865s
   998   837 631190.730   31   51 671637.031 631190.730  6.02%   692  870s
  1009   844 631190.730   39   61 671637.031 631190.730  6.02%   686  875s
  1012   846 631190.730   41   54 671637.031 631190.730  6.02%   684  881s
  1019   851 631190.730   41   64 671637.031 631190.730  6.02%   679  885s
  1028   857 631190.730   42   68 671637.031 631190.730  6.02%   674  890s
  1038   863 631190.730   45   63 671637.031 631190.730  6.02%   670  895s
  1040   865 631190.730   46   57 671637.031 631190.730  6.02%   668  901s
  1047   869 631190.730   47   55 671637.031 631190.730  6.02%   665  905s
  1054   874 631190.730   36   90 671637.031 631190.730  6.02%   661  910s
  1055   875 631190.730   51   21 671637.031 631190.730  6.02%   669  915s
  1066   882 631190.730   57   50 671637.031 631190.730  6.02%   664  920s
  1074   887 631190.730   61   45 671637.031 631190.730  6.02%   660  925s
  1083   893 631190.730   36  101 671637.031 631190.730  6.02%   655  930s
  1092   899 631190.730   49   60 671637.031 631190.730  6.02%   652  935s
  1098   903 631190.730   52   35 671637.031 631190.730  6.02%   657  940s
  1107   909 631190.730   43   57 671637.031 631190.730  6.02%   657  946s
  1114   914 631190.730   47   51 671637.031 631190.730  6.02%   655  950s
  1123   920 631190.730   52   18 671637.031 631190.730  6.02%   655  955s
  1138   930 631190.730   60   38 671637.031 631190.730  6.02%   648  960s
  1141   932 631190.730   61   31 671637.031 631190.730  6.02%   646  965s
  1152   939 631190.730   67   27 671637.031 631190.730  6.02%   643  970s
  1159   944 631190.730   52   64 671637.031 631190.730  6.02%   641  975s
  1170   951 631190.730   76   34 671637.031 631190.730  6.02%   636  980s
  1173   953 631190.730   45   77 671637.031 631190.730  6.02%   635  988s
  1177   956 631190.730   47   75 671637.031 631190.730  6.02%   633  990s
  1185   961 631190.730   51   22 671637.031 631190.730  6.02%   640  995s
  1195   968 631190.730   56   37 671637.031 631190.730  6.02%   637 1000s
  1205   975 631190.730   46   71 671637.031 631190.730  6.02%   632 1005s
  1215   981 631190.730   44   60 671637.031 631190.730  6.02%   632 1010s
  1224   987 631190.730   50   65 671637.031 631190.730  6.02%   630 1015s
  1231   992 631190.730   52   82 671637.031 631190.730  6.02%   629 1020s
  1239   997 631190.730   44   68 671637.031 631190.730  6.02%   625 1025s
  1242   999 631190.730   45   74 671637.031 631190.730  6.02%   624 1030s
  1252  1006 631190.730   50   74 671637.031 631190.730  6.02%   620 1035s
  1262  1013 631190.730   55   72 671637.031 631190.730  6.02%   616 1040s
  1271  1019 631190.730   51   20 671637.031 631190.730  6.02%   619 1045s
  1284  1027 631190.730   58   33 671637.031 631190.730  6.02%   614 1050s
  1293  1033 631190.730   42   72 671637.031 631190.730  6.02%   615 1055s
  1303  1040 631190.730   42   78 671637.031 631190.730  6.02%   613 1060s
  1312  1046 631190.730   72   48 671637.031 631190.730  6.02%   611 1065s
  1321  1052 631190.730   51   33 671637.031 631190.730  6.02%   614 1070s
  1331  1059 631190.730   42   65 671637.031 631190.730  6.02%   612 1075s
  1336  1062 631190.730   45   41 671637.031 631190.730  6.02%   611 1084s
  1339  1064 631190.730   42   82 671637.031 631190.730  6.02%   610 1085s
  1343  1067 631190.730   42   68 671637.031 631190.730  6.02%   609 1095s
  1350  1071 631190.730   52   99 671637.031 631190.730  6.02%   611 1100s
  1358  1077 631190.730   56   71 671637.031 631190.730  6.02%   609 1105s
  1367  1083 631190.730   38   48 671637.031 631190.730  6.02%   607 1113s
  1371  1085 631190.730   41   63 671637.031 631190.730  6.02%   605 1115s
  1381  1092 631190.730   46   78 671637.031 631190.730  6.02%   603 1120s
  1391  1099 631190.730   43   63 671637.031 631190.730  6.02%   599 1125s
  1400  1105 631190.730   34   86 671637.031 631190.730  6.02%   597 1130s
  1410  1111 631190.730   39   77 671637.031 631190.730  6.02%   593 1135s
  1419  1117 631190.730   35   66 671637.031 631190.730  6.02%   591 1145s
  1429  1124 631190.730   40   51 671637.031 631190.730  6.02%   587 1150s
  1439  1131 631190.730   38   42 671637.031 631190.730  6.02%   584 1155s
  1444  1134 631190.730   68   54 671637.031 631190.730  6.02%   582 1161s
  1451  1139 631190.730   44   60 671637.031 631190.730  6.02%   580 1165s
  1461  1145 631190.730   25   80 671637.031 631190.730  6.02%   576 1170s
  1469  1151 631190.730   36   42 671637.031 631190.730  6.02%   574 1175s
  1475  1155 631190.730   62   63 671637.031 631190.730  6.02%   573 1180s
  1484  1161 631190.730   63   63 671637.031 631190.730  6.02%   570 1189s
  1486  1162 631190.730   37   43 671637.031 631190.730  6.02%   569 1190s
  1495  1168 631190.730   64   59 671637.031 631190.730  6.02%   567 1195s
  1502  1173 631190.730   40   80 671637.031 631190.730  6.02%   565 1200s
  1512  1179 631190.730   68   61 671637.031 631190.730  6.02%   562 1205s
  1520  1185 631190.730   70   53 671637.031 631190.730  6.02%   560 1210s
  1526  1189 631190.730   70   77 671637.031 631190.730  6.02%   559 1215s
  1534  1194 631190.730   72   28 671637.031 631190.730  6.02%   560 1220s
  1542  1199 631190.730   73   39 671637.031 631190.730  6.02%   560 1225s
  1545  1201 631190.730   74   26 671637.031 631190.730  6.02%   559 1231s
  1550  1205 631190.730   75   33 671637.031 631190.730  6.02%   558 1235s
  1560  1211 631190.730   48   39 671637.031 631190.730  6.02%   556 1240s
  1568  1217 631190.730   52   71 671637.031 631190.730  6.02%   555 1245s
  1575  1221 631190.730   80   47 671637.031 631190.730  6.02%   554 1266s
  1582  1226 631190.730   59   42 671637.031 631190.730  6.02%   552 1270s
  1590  1231 631190.730   79   35 671637.031 631190.730  6.02%   551 1275s
  1597  1236 631190.730   91   34 671637.031 631190.730  6.02%   551 1280s
  1605  1241 631190.730   95   31 671637.031 631190.730  6.02%   549 1285s
  1614  1247 631190.730   91   43 671637.031 631190.730  6.02%   548 1290s
  1622  1253 631190.730   95   51 671637.031 631190.730  6.02%   546 1295s
  1627  1256 631190.730   82   25 671637.031 631190.730  6.02%   545 1309s
  1628  1257 631190.730   98   52 671637.031 631190.730  6.02%   545 1310s
  1637  1263 631190.730   79   29 671637.031 631190.730  6.02%   544 1315s
  1644  1267 631190.730  106   31 671637.031 631190.730  6.02%   543 1323s
  1646  1269 631190.730  107   32 671637.031 631190.730  6.02%   542 1329s
  1648  1270 631190.730  108   33 671637.031 631190.730  6.02%   542 1330s
  1657  1274 631190.730   82   30 671637.031 631190.730  6.02%   540 1335s
  1666  1278 631190.730   86   30 671637.031 631190.730  6.02%   539 1340s
  1671  1279 infeasible   89      671637.031 631190.730  6.02%   542 1345s
  1678  1280 631190.730   91   29 671637.031 631190.730  6.02%   548 1350s
  1679  1281 631190.730   90   52 671637.031 631190.730  6.02%   547 1361s
  1686  1283 infeasible   95      671637.031 631190.730  6.02%   549 1365s
  1694  1287 infeasible   97      671637.031 631190.730  6.02%   548 1370s
  1701  1291 631190.730   51   28 671637.031 631190.730  6.02%   551 1378s
  1703  1293 631190.730   52   31 671637.031 631190.730  6.02%   550 1380s
  1710  1297 631190.730   77   43 671637.031 631190.730  6.02%   551 1385s
  1717  1302 631190.730   59   37 671637.031 631190.730  6.02%   549 1390s
  1724  1307 631190.730   84   36 671637.031 631190.730  6.02%   548 1395s
  1728  1309 631190.730   86   38 671637.031 631190.730  6.02%   547 1403s
  1730  1311 631190.730   87   50 671637.031 631190.730  6.02%   549 1405s
  1737  1315 631190.730   52   47 671637.031 631190.730  6.02%   549 1410s
  1745  1321 631190.730   56   55 671637.031 631190.730  6.02%   547 1415s
  1747  1322 631190.730   57   53 671637.031 631190.730  6.02%   546 1422s
  1752  1325 631190.730   98   32 671637.031 631190.730  6.02%   545 1425s
  1760  1331 631190.730  102   31 671637.031 631190.730  6.02%   544 1430s
  1768  1336 631190.730  106   36 671637.031 631190.730  6.02%   543 1435s
  1775  1341 631190.730   77   42 671637.031 631190.730  6.02%   543 1440s
  1782  1344 631190.730   77   47 671637.031 631190.730  6.02%   545 1451s
  1783  1345 631190.730   81   44 671637.031 631190.730  6.02%   545 1464s
  1785  1346 631190.730   82   30 671637.031 631190.730  6.02%   544 1465s
  1791  1350 631190.730   85   51 671637.031 631190.730  6.02%   545 1470s
  1798  1355 631190.730   48  108 671637.031 631190.730  6.02%   544 1475s
  1807  1361 631190.730   93   31 671637.031 631190.730  6.02%   542 1480s
  1815  1366 631190.730   97   55 671637.031 631190.730  6.02%   541 1485s
  1824  1370 631190.730   61   35 671637.031 631190.730  6.02%   541 1490s
  1832  1376 631190.730   65   56 671637.031 631190.730  6.02%   539 1495s
  1836  1378 631190.730   67   60 671637.031 631190.730  6.02%   538 1504s
  1837  1379 631190.730   67   55 671637.031 631190.730  6.02%   538 1505s
  1844  1384 631190.730   48   93 671637.031 631190.730  6.02%   537 1510s
  1848  1386 631190.730   50   79 671637.031 631190.730  6.02%   538 1518s
  1851  1388 631190.730   79   50 671637.031 631190.730  6.02%   538 1520s
  1858  1393 631190.730   55   65 671637.031 631190.730  6.02%   536 1525s
  1866  1398 631190.730   79   34 671637.031 631190.730  6.02%   537 1530s
  1872  1402 631190.730   82   56 671637.031 631190.730  6.02%   537 1535s
  1879  1407 631190.730   93   32 671637.031 631190.730  6.02%   535 1540s
  1885  1411 631190.730   96   34 671637.031 631190.730  6.02%   537 1545s
  1890  1414 631190.730   51   48 671637.031 631190.730  6.02%   536 1551s
  1894  1417 631190.730   53   68 671637.031 631190.730  6.02%   535 1555s
  1900  1421 631190.730   77   48 671637.031 631190.730  6.02%   536 1563s
  1903  1423 631190.730  105   37 671637.031 631190.730  6.02%   535 1565s
  1912  1429 631190.730   50   68 671637.031 631190.730  6.02%   535 1570s
  1917  1432 631190.730  112   31 671637.031 631190.730  6.02%   535 1577s
  1921  1435 631190.730  114   33 671637.031 631190.730  6.02%   534 1580s
  1926  1438 631190.730   48   77 671637.031 631190.730  6.02%   534 1585s
  1933  1441 631190.730   51   65 671637.031 631190.730  6.02%   536 1590s
  1944  1448 631190.730   57   39 671637.031 631190.730  6.02%   533 1595s
  1946  1450 631190.730   58   43 671637.031 631190.730  6.02%   533 1609s
  1947  1450 631190.730   46   94 671637.031 631190.730  6.02%   533 1610s
  1949  1452 631190.730   47   97 671637.031 631190.730  6.02%   533 1616s
  1954  1455 631190.730   76   61 671637.031 631190.730  6.02%   534 1620s
  1960  1459 631190.730   79   58 671637.031 631190.730  6.02%   535 1625s
  1970  1466 631190.730   84   48 671637.031 631190.730  6.02%   533 1630s
  1972  1467 631190.730   85   49 671637.031 631190.730  6.02%   532 1635s
  1975  1469 631190.730   47   86 671637.031 631190.730  6.02%   533 1657s
  1980  1472 631190.730   89   33 671637.031 631190.730  6.02%   532 1660s
  1987  1477 631190.730   53   78 671637.031 631190.730  6.02%   531 1665s
  1994  1482 631190.730   49   66 671637.031 631190.730  6.02%   531 1670s
  1998  1484 631190.730   46   72 671637.031 631190.730  6.02%   531 1679s
  1999  1485 631190.730   59   56 671637.031 631190.730  6.02%   530 1680s
  2006  1490 631190.730   50   55 671637.031 631190.730  6.02%   529 1685s
  2014  1495 631190.730   54   97 671637.031 631190.730  6.02%   528 1690s
  2021  1500 631190.730   70   50 671637.031 631190.730  6.02%   528 1695s
  2028  1504 631190.730   61   31 671637.031 631190.730  6.02%   530 1700s
  2036  1510 631190.730   65   61 671637.031 631190.730  6.02%   530 1705s
  2044  1515 631190.730   48   67 671637.031 631190.730  6.02%   529 1710s
  2050  1519 631190.730   48   76 671637.031 631190.730  6.02%   529 1721s
  2056  1523 631190.730   51   28 671637.031 631190.730  6.02%   531 1725s
  2063  1528 631190.730   73   60 671637.031 631190.730  6.02%   531 1730s
  2069  1532 631190.730   76   53 671637.031 631190.730  6.02%   533 1735s
  2077  1537 631190.730   80   64 671637.031 631190.730  6.02%   532 1740s
  2083  1541 631190.730   83   45 671637.031 631190.730  6.02%   534 1745s
  2091  1546 631190.730   87   38 671637.031 631190.730  6.02%   532 1750s
  2099  1552 631190.730   91   39 671637.031 631190.730  6.02%   531 1755s
  2107  1557 631190.730   95   41 671637.031 631190.730  6.02%   529 1760s
  2113  1561 631190.730   98   47 671637.031 631190.730  6.02%   529 1765s
  2121  1567 631190.730  102   55 671637.031 631190.730  6.02%   529 1770s
  2127  1573 631190.730  105   36 671637.031 631190.730  6.02%   529 1775s
  2136  1582 631190.730   81   47 671637.031 631190.730  6.02%   528 1780s
  2140  1584 631190.730   83   45 671637.031 631190.730  6.02%   528 1787s
  2144  1588 631190.730   46   98 671637.031 631190.730  6.02%   528 1790s
  2151  1595 631190.730   88   41 671637.031 631190.730  6.02%   527 1801s
  2160  1604 631190.730   54   42 671637.031 631190.730  6.02%   528 1805s
  2170  1614 631190.730   49   79 671637.031 631190.730  6.02%   528 1810s
  2179  1623 631190.730   46   96 671637.031 631190.730  6.02%   529 1815s
  2186  1630 631190.730   47   67 671637.031 631190.730  6.02%   529 1820s
  2194  1638 631190.730   54   64 671637.031 631190.730  6.02%   532 1825s
  2206  1650 631190.730   60   50 671637.031 631190.730  6.02%   531 1830s
  2214  1658 631190.730   44   65 671637.031 631190.730  6.02%   530 1835s
  2223  1667 631190.730   71   22 671637.031 631190.730  6.02%   533 1840s
  2231  1675 631190.730   75   75 671637.031 631190.730  6.02%   533 1845s
  2238  1682 631190.730   74   63 671637.031 631190.730  6.02%   533 1850s
  2239  1683 631190.730   79   62 671637.031 631190.730  6.02%   533 1857s
  2241  1685 631190.730   80   62 671637.031 631190.730  6.02%   533 1860s
  2250  1694 631190.730   80   62 671637.031 631190.730  6.02%   531 1865s
  2252  1696 631190.730   81   63 671637.031 631190.730  6.02%   532 1872s
  2257  1701 631190.730   75   59 671637.031 631190.730  6.02%   532 1875s
  2265  1709 631190.730   79   53 671637.031 631190.730  6.02%   533 1880s
  2266  1710 631190.730   46   88 671637.031 631190.730  6.02%   532 1896s
  2274  1718 631190.730   50   63 671637.031 631190.730  6.02%   531 1900s
  2283  1727 631190.730   88   45 671637.031 631190.730  6.02%   532 1905s
  2293  1737 631190.730   93   59 671637.031 631190.730  6.02%   532 1910s
  2294  1738 631190.730   69   61 671637.031 631190.730  6.02%   532 1915s
  2301  1745 631190.730   97   32 671637.031 631190.730  6.02%   534 1920s
  2310  1754 631190.730   43   64 671637.031 631190.730  6.02%   533 1925s
  2319  1763 631190.730  106   35 671637.031 631190.730  6.02%   532 1930s
  2326  1770 631190.730   51   23 671637.031 631190.730  6.02%   533 1935s
  2334  1778 631190.730   55   33 671637.031 631190.730  6.02%   533 1940s
  2341  1785 631190.730  117   54 671637.031 631190.730  6.02%   533 1945s
  2348  1792 631190.730   62   45 671637.031 631190.730  6.02%   536 1952s
