
Gurobi 12.0.3 (win64) logging started Mon Sep  7 22:17:40 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_restringido\Swap_fixed_3estaciones_320kW_Descomp\station_3_d335_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26872 rows, 53707 columns and 243987 nonzeros
Model fingerprint: 0x0314f1be
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 25540 rows and 44945 columns
Presolve time: 0.25s
Presolved: 1332 rows, 8762 columns, 28041 nonzeros
Variable types: 216 continuous, 8546 integer (8258 binary)
Root relaxation presolved: 1332 rows, 8762 columns, 28041 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 1.999768e+05, 3582 iterations, 0.07 seconds (0.06 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
  3088  2210 200503.778  106   47 327067.222 200503.778  38.7%  70.1  185s
  3164  2284 200503.778   69   15 327067.222 200503.778  38.7%  70.5  190s
  3294  2396 200503.778  133   21 327067.222 200503.778  38.7%  68.6  195s
  3450  2524 200503.778  207   18 327067.222 200503.778  38.7%  66.6  200s
  3563  2613 200503.778  125   26 327067.222 200503.778  38.7%  66.0  205s
  3690  2730 200503.778  108   18 327067.222 200503.778  38.7%  64.8  210s
  3801  2825 200503.778   44   11 327067.222 200503.778  38.7%  64.5  215s
  3896  2920 200503.778   63    9 327067.222 200503.778  38.7%  63.5  220s
  4032  3056 200503.778   80   14 327067.222 200503.778  38.7%  62.1  225s
  4169  3193 200503.778   96    9 327067.222 200503.778  38.7%  60.8  230s
  4300  3324 200503.778  107    9 327067.222 200503.778  38.7%  60.0  235s
  4406  3430 200503.778  119    9 327067.222 200503.778  38.7%  59.0  240s
  4548  3570 200503.778  135    9 327067.222 200503.778  38.7%  57.6  245s
  4660  3668 200503.778  142   10 327067.222 200503.778  38.7%  60.9  251s
  4757  3759 200503.778  140   17 327067.222 200503.778  38.7%  64.0  255s
  4906  3898 200503.778  152   11 327067.222 200503.778  38.7%  64.8  260s
  5080  4026 200503.778  168   15 327067.222 200503.778  38.7%  64.5  265s
  5223  4167 200503.778  187    7 327067.222 200503.778  38.7%  64.7  270s
  5373  4317 200503.778  203    9 327067.222 200503.778  38.7%  63.7  275s
  5434  4378 200503.778  196    9 327067.222 200503.778  38.7%  63.3  280s
  5547  4491 200503.778  204    7 327067.222 200503.778  38.7%  63.1  285s
  5696  4640 200503.778  217   20 327067.222 200503.778  38.7%  64.0  290s
  5815  4759 200503.778  215    7 327067.222 200503.778  38.7%  64.7  295s
  5963  4907 200503.778  212   11 327067.222 200503.778  38.7%  65.5  300s
  6088  5032 200503.778  204    7 327067.222 200503.778  38.7%  66.1  305s
  6243  5187 200503.778  213    7 327067.222 200503.778  38.7%  65.6  310s
  6378  5322 200503.778  217   16 327067.222 200503.778  38.7%  66.5  317s
  6441  5385 200503.778  219    7 327067.222 200503.778  38.7%  67.2  320s
  6590  5534 200503.778  213   11 327067.222 200503.778  38.7%  69.8  325s
  6724  5668 200503.778  201    7 327067.222 200503.778  38.7%  70.8  330s
  6874  5818 200503.778  220   25 327067.222 200503.778  38.7%  71.2  335s
  7007  5951 200503.778  211    7 327067.222 200503.778  38.7%  72.9  340s
  7134  6078 200503.778  221   18 327067.222 200503.778  38.7%  73.8  345s
  7231  6175 200503.778  216   25 327067.222 200503.778  38.7%  74.6  350s
  7370  6314 200503.778  214    7 327067.222 200503.778  38.7%  74.4  355s
  7458  6402 200503.778  214    9 327067.222 200503.778  38.7%  75.5  360s
  7613  6557 200503.778  226   26 327067.222 200503.778  38.7%  77.0  365s
  7734  6678 200503.778  199    7 327067.222 200503.778  38.7%  77.8  370s
  7836  6780 200503.778  209   17 327067.222 200503.778  38.7%  77.3  375s
  7963  6907 200503.778  210    7 327067.222 200503.778  38.7%  76.9  380s
  8113  7057 200503.778  220    7 327067.222 200503.778  38.7%  76.3  385s
  8261  7205 200503.778  228    7 327067.222 200503.778  38.7%  76.3  390s
  8395  7339 200503.778  210   13 327067.222 200503.778  38.7%  76.6  395s
  8536  7480 200503.778  220    9 327067.222 200503.778  38.7%  76.2  400s
  8698  7642 200503.778  223    7 327067.222 200503.778  38.7%  75.9  405s
  8787  7731 200503.778  221    9 327067.222 200503.778  38.7%  76.6  410s
  8935  7879 200503.778  223    9 327067.222 200503.778  38.7%  77.4  415s
  9064  8008 200503.778  220   45 327067.222 200503.778  38.7%  78.1  420s
  9200  8144 200503.778  206    9 327067.222 200503.778  38.7%  78.3  425s
  9340  8284 200503.778  189   11 327067.222 200503.778  38.7%  77.7  430s
  9525  8469 200503.778  206    7 327067.222 200503.778  38.7%  76.7  435s
  9645  8589 200503.778  212   27 327067.222 200503.778  38.7%  77.6  440s
  9758  8702 200503.778  224    9 327067.222 200503.778  38.7%  78.6  445s
  9899  8843 200503.778  219   16 327067.222 200503.778  38.7%  80.2  450s
  9975  8919 200503.778  207    7 327067.222 200503.778  38.7%  80.7  455s
 10104  9048 200503.778  222    9 327067.222 200503.778  38.7%  81.7  460s
 10254  9198 200503.778  208   24 327067.222 200503.778  38.7%  82.4  465s
 10381  9325 200503.778  215   20 327067.222 200503.778  38.7%  83.5  470s
 10493  9437 200503.778  217   36 327067.222 200503.778  38.7%  84.3  476s
 10602  9546 200503.778  208   12 327067.222 200503.778  38.7%  84.8  480s
 10725  9669 200503.778  205    7 327067.222 200503.778  38.7%  86.6  485s
 10860  9804 200503.778  205    9 327067.222 200503.778  38.7%  86.7  490s
 10989  9933 200503.778  216   18 327067.222 200503.778  38.7%  87.8  495s
 11128 10072 200503.778  213   28 327067.222 200503.778  38.7%  89.4  500s
 11189 10133 200503.778  216    7 327067.222 200503.778  38.7%  90.3  505s
 11346 10290 200503.778  217   12 327067.222 200503.778  38.7%  91.7  510s
 11470 10414 200503.778  216   10 327067.222 200503.778  38.7%  92.6  515s
 11589 10533 200503.778  214    7 327067.222 200503.778  38.7%  93.7  520s
 11670 10614 200503.778  226   36 327067.222 200503.778  38.7%  94.5  525s
 11778 10722 200503.778  209    7 327067.222 200503.778  38.7%  94.7  530s
 11909 10853 200503.778  223    7 327067.222 200503.778  38.7%  95.9  535s
 12021 10965 200503.778  214   22 327067.222 200503.778  38.7%  97.0  540s
 12173 11117 200503.778  208    7 327067.222 200503.778  38.7%  97.1  545s
 12271 11215 200503.778  215   16 327067.222 200503.778  38.7%  97.0  550s
 12400 11344 200503.778  219    7 327067.222 200503.778  38.7%  97.8  555s
 12556 11500 200503.778  200    9 327067.222 200503.778  38.7%  98.5  560s
 12569 11513 200503.778  202    9 327067.222 200503.778  38.7%  98.4  565s
 12584 11528 200503.778  204   13 327067.222 200503.778  38.7%  98.3  570s
 12600 11544 200503.778  194    9 327067.222 200503.778  38.7%  98.2  576s
 12614 11558 200503.778  196    7 327067.222 200503.778  38.7%  98.2  580s
 12631 11575 200503.778  198    9 327067.222 200503.778  38.7%  98.1  585s
 12649 11593 200503.778  200    7 327067.222 200503.778  38.7%  98.0  590s
 12706 11650 200503.778  205    7 327067.222 200503.778  38.7%  97.7  595s
 12836 11780 200503.778  218   18 327067.222 200503.778  38.7%  97.8  600s
 12976 11920 200503.778  208    9 327067.222 200503.778  38.7%  97.8  605s
 13115 12059 200503.778  218   20 327067.222 200503.778  38.7%  98.7  610s
 13236 12180 200503.778  214    7 327067.222 200503.778  38.7%  99.4  615s
 13363 12307 200503.778  219   31 327067.222 200503.778  38.7%   100  620s
 13491 12435 200503.778  200   13 327067.222 200503.778  38.7%   100  625s
 13581 12525 200503.778  209    7 327067.222 200503.778  38.7%  99.2  630s
 13700 12644 200503.778  221    7 327067.222 200503.778  38.7%  98.7  635s
 13858 12802 200503.778  223    7 327067.222 200503.778  38.7%  98.7  640s
 13952 12896 200503.778  218   12 327067.222 200503.778  38.7%  98.7  645s
 14082 13026 200503.778  201   11 327067.222 200503.778  38.7%  98.6  650s
 14211 13155 200503.778  216    7 327067.222 200503.778  38.7%  98.0  655s
 14344 13288 200503.778  228    9 327067.222 200503.778  38.7%  97.6  661s
 14437 13381 200503.778  227    7 327067.222 200503.778  38.7%  98.0  665s
 14593 13537 200503.778  232   13 327067.222 200503.778  38.7%  98.2  670s
 14721 13665 200503.778  244    7 327067.222 200503.778  38.7%  98.2  675s
 14792 13736 200503.778  232    9 327067.222 200503.778  38.7%  98.4  680s
 14935 13879 200503.778  222    9 327067.222 200503.778  38.7%  98.4  685s
 15072 14016 200503.778  234   18 327067.222 200503.778  38.7%  98.5  690s
 15208 14152 200503.778  238   20 327067.222 200503.778  38.7%  98.9  695s
 15291 14235 200503.778  230   33 327067.222 200503.778  38.7%  99.1  700s
 15402 14346 200503.778  223    7 327067.222 200503.778  38.7%  98.8  705s
 15538 14482 200503.778  227   14 327067.222 200503.778  38.7%  99.1  710s
 15553 14497 200503.778  231    7 327067.222 200503.778  38.7%  99.2  715s
 15663 14607 200503.778  227   16 327067.222 200503.778  38.7%   100  720s
 15801 14745 200503.778  221    7 327067.222 200503.778  38.7%   100  725s
 15919 14863 200503.778  230   16 327067.222 200503.778  38.7%   100  730s
 16060 15004 200503.778  225    7 327067.222 200503.778  38.7%   100  735s
 16179 15123 200503.778  236    7 327067.222 200503.778  38.7%   100  740s
 16319 15263 200503.778  215   13 327067.222 200503.778  38.7%   100  745s
 16463 15407 200503.778  230   13 327067.222 200503.778  38.7%   100  750s
 16614 15558 200503.778  222    7 327067.222 200503.778  38.7%   100  755s
 16750 15694 200503.778  223    7 327067.222 200503.778  38.7%   100  760s
 16824 15768 200503.778  231   11 327067.222 200503.778  38.7%   100  765s
 16960 15904 200503.778  231    7 327067.222 200503.778  38.7%   100  770s
 17103 16047 200503.778  222    7 327067.222 200503.778  38.7%   101  775s
 17232 16176 200503.778  223    7 327067.222 200503.778  38.7%   101  780s
 17339 16283 200503.778  232    7 327067.222 200503.778  38.7%   101  785s
 17471 16415 200503.778  223    9 327067.222 200503.778  38.7%   101  790s
 17619 16563 200503.778  196    7 327067.222 200503.778  38.7%   101  795s
 17678 16622 200503.778  200    7 327067.222 200503.778  38.7%   101  800s
 17826 16770 200503.778  211   47 327067.222 200503.778  38.7%   100  805s
 17951 16895 200503.778  219   31 327067.222 200503.778  38.7%   101  810s
 18069 17013 200503.778  203    7 327067.222 200503.778  38.7%   101  815s
 18151 17095 200503.778  205   13 327067.222 200503.778  38.7%   101  820s
 18290 17234 200503.778  217    9 327067.222 200503.778  38.7%   100  825s
 18437 17381 200503.778  194    9 327067.222 200503.778  38.7%   101  830s
 18542 17486 200503.778  214    9 327067.222 200503.778  38.7%   100  835s
 18655 17599 200503.778  223    7 327067.222 200503.778  38.7%   100  840s
 18803 17747 200503.778  223    9 327067.222 200503.778  38.7%   100  845s
 18939 17883 200503.778  228    7 327067.222 200503.778  38.7%  99.4  850s
 19026 17970 200503.778  220    7 327067.222 200503.778  38.7%  99.3  855s
 19147 18091 200503.778  222    7 327067.222 200503.778  38.7%   100  860s
 19281 18225 200503.778  213    7 327067.222 200503.778  38.7%  99.3  865s
 19365 18309 200503.778  221    7 327067.222 200503.778  38.7%  99.1  870s
 19477 18421 200503.778  228    7 327067.222 200503.778  38.7%  99.0  875s
 19608 18552 200503.778  221    7 327067.222 200503.778  38.7%  99.0  880s
 19746 18690 200503.778  225   27 327067.222 200503.778  38.7%  99.3  885s
 19834 18778 200503.778  218    7 327067.222 200503.778  38.7%   100  891s
 19946 18890 200503.778  211    7 327067.222 200503.778  38.7%   100  895s
 20040 18984 200503.778  225    7 327067.222 200503.778  38.7%   100  900s
 20159 19103 200503.778  204   11 327067.222 200503.778  38.7%   100  905s
 20313 19257 200503.778  217    7 327067.222 200503.778  38.7%  99.1  910s
 20358 19302 200503.778  222   16 327067.222 200503.778  38.7%  99.3  915s
 20489 19433 200503.778  232   28 327067.222 200503.778  38.7%   100  920s
 20615 19559 200503.778  230   12 327067.222 200503.778  38.7%   100  925s
 20731 19675 200503.778  240   11 327067.222 200503.778  38.7%   100  930s
 20852 19796 200503.778  222    7 327067.222 200503.778  38.7%   101  935s
 20985 19929 200503.778  234    9 327067.222 200503.778  38.7%   101  940s
 21107 20051 200503.778  231    7 327067.222 200503.778  38.7%   102  945s
 21174 20118 200503.778  244    9 327067.222 200503.778  38.7%   102  950s
 21325 20269 200503.778  240   19 327067.222 200503.778  38.7%   102  955s
 21458 20402 200503.778  223    7 327067.222 200503.778  38.7%   103  960s
 21594 20538 200503.778  225    7 327067.222 200503.778  38.7%   103  965s
 21672 20616 200503.778  218    7 327067.222 200503.778  38.7%   103  970s
 21798 20742 200503.778  229   31 327067.222 200503.778  38.7%   103  975s
H21929 20871                    285080.11111 200503.778  29.7%   104  979s
 21945 20889 200503.778  240   29 285080.111 200503.778  29.7%   104  980s
 22146 21090 200503.778  220    7 285080.111 200503.778  29.7%   104  985s
 22254 21198 200503.778  230    7 285080.111 200503.778  29.7%   104  990s
 22403 21347 200503.778  243    7 285080.111 200503.778  29.7%   104  995s
 22497 21441 200503.778  234    7 285080.111 200503.778  29.7%   105 1000s
 22498 21442 200503.778  234   13 285080.111 200503.778  29.7%   105 1005s
 22659 21603 200503.778  249   20 285080.111 200503.778  29.7%   105 1010s
 22767 21711 200503.778  232    7 285080.111 200503.778  29.7%   105 1015s
 22902 21846 200503.778  228   27 285080.111 200503.778  29.7%   105 1020s
 23010 21954 200503.778  229   26 285080.111 200503.778  29.7%   106 1025s
 23145 22089 200503.778  238   45 285080.111 200503.778  29.7%   106 1030s
 23260 22204 200503.778  230    7 285080.111 200503.778  29.7%   106 1035s
 23374 22318 200503.778  226   40 285080.111 200503.778  29.7%   106 1040s
 23485 22429 200503.778  234    7 285080.111 200503.778  29.7%   106 1045s
 23582 22526 200503.778  228   40 285080.111 200503.778  29.7%   107 1050s
 23667 22611 200503.778  237   33 285080.111 200503.778  29.7%   107 1055s
 23820 22764 200503.778  231    7 285080.111 200503.778  29.7%   107 1060s
 23950 22894 200503.778  237    7 285080.111 200503.778  29.7%   107 1065s
 24005 22949 200503.778  233    7 285080.111 200503.778  29.7%   107 1070s
 24156 23100 200503.778  225   27 285080.111 200503.778  29.7%   108 1075s
 24305 23249 200503.778  231    7 285080.111 200503.778  29.7%   108 1080s
 24476 23420 200503.778  237   20 285080.111 200503.778  29.7%   108 1085s
 24532 23476 200503.778  225   35 285080.111 200503.778  29.7%   108 1090s
 24661 23605 200503.778  221    7 285080.111 200503.778  29.7%   108 1095s
 24831 23775 200503.778  225   30 285080.111 200503.778  29.7%   109 1100s
 24997 23941 200503.778  226   14 285080.111 200503.778  29.7%   109 1105s
 25123 24067 200503.778  230   24 285080.111 200503.778  29.7%   110 1111s
 25208 24152 200503.778  231    7 285080.111 200503.778  29.7%   110 1115s
 25314 24258 200503.778  233   33 285080.111 200503.778  29.7%   110 1120s
 25466 24410 200503.778  227   37 285080.111 200503.778  29.7%   110 1125s
 25555 24499 200503.778  234   30 285080.111 200503.778  29.7%   110 1130s
 25669 24613 200503.778  223   17 285080.111 200503.778  29.7%   111 1135s
 25783 24727 200503.778  233   11 285080.111 200503.778  29.7%   111 1140s
 25952 24896 200503.778  216    7 285080.111 200503.778  29.7%   111 1145s
H26008 24950                    285080.11079 200503.778  29.7%   111 1148s
H26035 24977                    285080.07675 200503.778  29.7%   111 1148s
 26062 25006 200503.778  222   10 285080.077 200503.778  29.7%   111 1150s
 26251 25195 200503.778  229   37 285080.077 200503.778  29.7%   112 1156s
 26348 25292 200503.778  227   39 285080.077 200503.778  29.7%   112 1161s
 26460 25404 200503.778  229    7 285080.077 200503.778  29.7%   112 1165s
 26610 25554 200503.778  212    7 285080.077 200503.778  29.7%   112 1170s
 26725 25669 200503.778  227   30 285080.077 200503.778  29.7%   112 1175s
 26780 25724 200503.778  232   20 285080.077 200503.778  29.7%   112 1180s
 26945 25889 200503.778  242   27 285080.077 200503.778  29.7%   112 1185s
 27133 26077 200503.778  229    7 285080.077 200503.778  29.7%   113 1190s
 27226 26170 200503.778  236   30 285080.077 200503.778  29.7%   113 1195s
 27385 26329 200503.778  230   26 285080.077 200503.778  29.7%   113 1200s

Cutting planes:
  Gomory: 3
  Flow cover: 1
  Relax-and-lift: 1

Explored 27386 nodes (3111900 simplex iterations) in 1200.01 seconds (1634.74 work units)
Thread count was 1 (of 32 available processors)

Solution count 7: 285080 285080 285080 ... 328495

Time limit reached
Best objective 2.850800767546e+05, best bound 2.005037777778e+05, gap 29.6676%
