
Gurobi 12.0.3 (win64) logging started Wed Jul 29 02:20:04 2026

Set parameter LogFile to value "output\Taller_DET_Agosto\Swap_max_production\station_1_d121_stage1\ELMO_log.txt"
Set parameter Threads to value 2
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 2 threads

Non-default parameters:
TimeLimit  3600
MIPGap  0.01
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  2

Optimize a model with 33882 rows, 80359 columns and 367272 nonzeros
Model fingerprint: 0x4e48e5af
Variable types: 4395 continuous, 75964 integer (42841 binary)
Coefficient statistics:
  Matrix range     [1e+00, 4e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 3e+04]
Presolve removed 31416 rows and 58690 columns
Presolve time: 0.30s
Presolved: 2466 rows, 21669 columns, 70652 nonzeros
Variable types: 413 continuous, 21256 integer (20741 binary)
Root relaxation presolved: 2466 rows, 21669 columns, 70652 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 5.036296e+05, 8439 iterations, 0.15 seconds (0.18 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
  2390  1667 584753.389   32  104 630167.563 581762.231  7.68%   252  241s
  2472  1768 581762.231   27   83 630167.563 581762.231  7.68%   249  248s
  2615  1842 583520.432   42   92 630167.563 581762.231  7.68%   253  256s
  2740  1936 582070.522   23   63 630167.563 581762.231  7.68%   250  264s
  2884  2004 581762.231   26   61 630167.563 581762.231  7.68%   250  272s
  3004  2069 581762.231   42   70 630167.563 581762.231  7.68%   250  280s
  3110  2146 582070.522   36   93 630167.563 581762.231  7.68%   246  289s
  3196  2182 582309.711   42  107 630167.563 581762.231  7.68%   245  297s
  3235  2292 582070.522   33   94 630167.563 581762.231  7.68%   246  304s
  3348  2373 581762.231   22   57 630167.563 581762.231  7.68%   243  312s
  3430  2448 581762.231   32   83 630167.563 581762.231  7.68%   242  320s
  3505  2627 582070.522   24   75 630167.563 581762.231  7.68%   241  327s
  3684  2673 582070.522   33   68 630167.563 581762.231  7.68%   237  336s
  3731  2760 581762.231   31   70 630167.563 581762.231  7.68%   239  345s
  3832  2909 581762.231   35   90 630167.563 581762.231  7.68%   244  352s
  3982  3083 581762.231   28   89 630167.563 581762.231  7.68%   243  362s
  4160  3303 581762.231   42   39 630167.563 581762.231  7.68%   240  371s
  4382  3413 584259.705   42   85 630167.563 581762.231  7.68%   240  382s
  4495  3515 583520.432   36   77 630167.563 581762.231  7.68%   240  392s
  4601  3685 581762.231   42   37 630167.563 581762.231  7.68%   239  403s
  4774  3687 581762.231   30   76 630167.563 581762.231  7.68%   237  413s
  4776  3717 581762.231   37  104 630167.563 581762.231  7.68%   237  422s
  4806  3901 582070.522   31   88 630167.563 581762.231  7.68%   236  431s
  4992  4051 581762.231   51   83 630167.563 581762.231  7.68%   234  445s
  5149  4235 581762.231   41   30 630167.563 581762.231  7.68%   232  456s
  5342  4426 582633.330   43  108 630167.563 581762.231  7.68%   235  469s
  5539  4685 581762.231   39  105 630167.563 581762.231  7.68%   235  482s
  5802  4910 627206.672   25   81 630167.563 581762.231  7.68%   234  494s
  6044  5211 581762.231   40  107 630167.563 581762.231  7.68%   237  506s
  6350  5366 583520.432   42   69 630167.563 581762.231  7.68%   237  520s
  6508  5500 582388.620   42  102 630167.563 581762.231  7.68%   238  534s
H 6597  5500                    630167.56242 581762.231  7.68%   238  534s
  6645  5693 581762.231   42   68 630167.562 581762.231  7.68%   238  547s
  6839  5964 581762.231   22   68 630167.562 581762.231  7.68%   236  562s
  7112  6181 581762.231   31   79 630167.562 581762.231  7.68%   232  574s
  7344  6350 581762.231   48   67 630167.562 581762.231  7.68%   237  589s
  7515  6735 582412.525   26  114 630167.562 581762.231  7.68%   237  606s
  7903  6979 581762.231   35   85 630167.562 581762.231  7.68%   232  617s
  8157  7096 581762.231   36   81 630167.562 581762.231  7.68%   230  629s
  8278  7176 581762.231   44   66 630167.562 581762.231  7.68%   230  641s
  8360  7471 581762.231   52   58 630167.562 581762.231  7.68%   231  653s
  8662  7735 581762.231   54   74 630167.562 581762.231  7.68%   230  664s
  8926  7977 581762.231   25   81 630167.562 581762.231  7.68%   227  674s
  9169  8130 582109.059   56   97 630167.562 581762.231  7.68%   225  687s
  9322  8132 581762.231   32   63 630167.562 581762.231  7.68%   225  699s
  9324  8134 581762.231   35   80 630167.562 581762.231  7.68%   225  711s
  9326  8349 584259.705   49   97 630167.562 581762.231  7.68%   225  721s
H 9350  8349                    630167.56218 581762.231  7.68%   225  721s
H 9424  8349                    630167.54203 581762.231  7.68%   224  721s
  9545  8512 582633.330   49  144 630167.542 581762.231  7.68%   223  733s
  9711  8734 581762.231   43  131 630167.542 581762.231  7.68%   224  743s
  9936  8966 581762.231   47  105 630167.542 581762.231  7.68%   223  754s
 10170  9154 581762.231   59  100 630167.542 581762.231  7.68%   221  765s
 10371  9301 584372.393   36  150 630167.542 581762.231  7.68%   222  777s
 10530  9503 582070.522   40  107 630167.542 581762.231  7.68%   223  788s
 10739  9706 581762.231   31   69 630167.542 581762.231  7.68%   222  800s
 10943  9874 581762.231   42   66 630167.542 581762.231  7.68%   221  812s
 11115 10048 581762.231   57   70 630167.542 581762.231  7.68%   221  823s
 11290 10344 581762.231   36  108 630167.542 581762.231  7.68%   221  834s
 11588 10345 585105.482   42   85 630167.542 581762.231  7.68%   221  846s
 11590 10401 581762.231   43   93 630167.542 581762.231  7.68%   221  856s
 11646 10654 583520.432   32  107 630167.542 581762.231  7.68%   221  866s
 11909 10822 581762.231   32   97 630167.542 581762.231  7.68%   221  879s
 12080 11001 581762.231   63   28 630167.542 581762.231  7.68%   220  889s
 12263 11136 582334.246   34  122 630167.542 581762.231  7.68%   222  901s
 12405 11370 581762.231   52   31 630167.542 581762.231  7.68%   222  912s
 12655 11469 583722.219   54   96 630167.542 581762.231  7.68%   223  924s
 12759 11521 582070.522   50   80 630167.542 581762.231  7.68%   223  935s
 12811 11523 581762.231   60  107 630167.542 581762.231  7.68%   223  947s
 12813 11537 581762.231   53   69 630167.542 581762.231  7.68%   223  958s
 12827 11763 584259.705   54   91 630167.542 581762.231  7.68%   223  970s
 13064 11946 581762.231   51   73 630167.542 581762.231  7.68%   222  981s
 13264 12139 586138.481   49  101 630167.542 581762.231  7.68%   224  992s
 13458 12393 581762.231   26   69 630167.542 581762.231  7.68%   223 1004s
 13713 12570 582309.711   34   92 630167.542 581762.231  7.68%   222 1014s
 13903 12834 581762.231   36   85 630167.542 581762.231  7.68%   223 1024s
 14170 12973 585571.383   52   87 630167.542 581762.231  7.68%   222 1035s
 14336 13136     cutoff   57      630167.542 581762.231  7.68%   224 1047s
 14512 13433 581762.231   47  100 630167.542 581762.231  7.68%   224 1057s
 14815 13746 582070.522   37   85 630167.542 581762.231  7.68%   222 1072s
 15133 13864 584781.784   57  120 630167.542 581762.231  7.68%   221 1082s
 15259 14017 581762.231   43   84 630167.542 581762.231  7.68%   221 1092s
 15422 14072     cutoff   47      630167.542 581762.231  7.68%   222 1102s
 15480 14098 581762.231   48   98 630167.542 581762.231  7.68%   222 1114s
 15506 14377     cutoff   56      630167.542 581762.231  7.68%   222 1127s
 15804 14656 581762.231   37   76 630167.542 581762.231  7.68%   222 1137s
 16102 14771 581823.395   43  108 630167.542 581762.231  7.68%   221 1150s
 16223 14997 581762.231   58   80 630167.542 581762.231  7.68%   221 1161s
 16478 15164 584524.267   42   79 630167.542 581762.231  7.68%   222 1173s
 16652 15449     cutoff   66      630167.542 581762.231  7.68%   221 1184s
 16942 15633 581762.231   61   50 630167.542 581762.231  7.68%   220 1196s
 17128 15884     cutoff   43      630167.542 581762.231  7.68%   220 1207s
 17386 16069     cutoff   61      630167.542 581762.231  7.68%   219 1218s
 17574 16309 581762.231   52   91 630167.542 581762.231  7.68%   219 1229s
 17817 16359     cutoff   60      630167.542 581762.231  7.68%   218 1241s
 17869 16360 584522.680   62  110 630167.542 581762.231  7.68%   218 1252s
 17871 16362 582927.702   64  113 630167.542 581762.231  7.68%   218 1262s
 17880 16638 infeasible   45      630167.542 581762.231  7.68%   219 1274s
 18158 16811     cutoff   60      630167.542 581762.231  7.68%   217 1285s
 18337 16915 581762.231   63   60 630167.542 581762.231  7.68%   217 1296s
 18448 17042     cutoff   56      630167.542 581762.231  7.68%   217 1306s
 18599 17192 581762.231   40   90 630167.542 581762.231  7.68%   220 1317s
 18760 17340     cutoff   31      630167.542 581762.231  7.68%   222 1327s
 18912 17466 581762.231   32   56 630167.542 581762.231  7.68%   222 1339s
H18994 17466                    630167.54180 581762.231  7.68%   222 1339s
 19039 17655 581762.231   37   84 630167.542 581762.231  7.68%   222 1350s
 19228 17887 581762.231   37  101 630167.542 581762.231  7.68%   222 1361s
 19466 18003 583520.432   52   86 630167.542 581762.231  7.68%   222 1372s
 19628 18160 581762.231   24  100 630167.542 581762.231  7.68%   224 1382s
 19814 18284 581762.231   46   93 630167.542 581762.231  7.68%   226 1394s
 19947 18325     cutoff   42      630167.542 581762.231  7.68%   226 1406s
 19990 18440 582646.297   44  142 630167.542 581762.231  7.68%   226 1417s
 20125 18585 582070.522   46   99 630167.542 581762.231  7.68%   227 1429s
 20307 18789 581762.231   42   42 630167.542 581762.231  7.68%   229 1440s
 20529 19011 581762.231   28   97 630167.542 581762.231  7.68%   230 1452s
 20751 19206 581762.231   47  105 630167.542 581762.231  7.68%   229 1463s
 20950 19207 581762.231   33  109 630167.542 581762.231  7.68%   229 1476s
 20952 19209 582070.522   35  106 630167.542 581762.231  7.68%   229 1487s
 20954 19282 581762.231   47  118 630167.542 581762.231  7.68%   229 1499s
 21029 19501 583722.219   57  122 630167.542 581762.231  7.68%   230 1511s
 21251 19681 581762.231   34  105 630167.542 581762.231  7.68%   229 1523s
 21433 19912 581762.231   22   81 630167.542 581762.231  7.68%   229 1535s
 21666 20061 581762.231   42   79 630167.542 581762.231  7.68%   229 1547s
 21835 20339 581762.231   34  109 630167.542 581762.231  7.68%   230 1559s
 22116 20696 581762.231   62   46 630167.542 581762.231  7.68%   230 1572s
 22480 20812 581762.231   40   95 630167.542 581762.231  7.68%   228 1581s
 22601 20985     cutoff   42      630167.542 581762.231  7.68%   229 1590s
 22783 21220 582070.522   47   82 630167.542 581762.231  7.68%   228 1598s
 23022 21338 infeasible   64      630167.542 581762.231  7.68%   227 1608s
 23147 21588 581762.231   62   57 630167.542 581762.231  7.68%   227 1617s
 23404 21695 584548.806   63  121 630167.542 581762.231  7.68%   227 1627s
 23524 21848 581762.231   53   72 630167.542 581762.231  7.68%   227 1636s
 23691 21849 581762.231   34   59 630167.542 581762.231  7.68%   227 1644s
 23693 21850 584524.267   59  121 630167.542 581762.231  7.68%   227 1651s
 23695 21863 581762.231   49  105 630167.542 581762.231  7.68%   227 1661s
 23708 22111 582723.108   61  111 630167.542 581762.231  7.68%   227 1670s
 23963 22293 582334.246   52  106 630167.542 581762.231  7.68%   227 1680s
 24171 22402 582351.273   32  121 630167.542 581762.231  7.68%   227 1690s
 24283 22592 581762.231   43   94 630167.542 581762.231  7.68%   228 1700s
 24473 22762 581762.231   63   58 630167.542 581762.231  7.68%   228 1710s
 24644 22949 581762.231   60   84 630167.542 581762.231  7.68%   228 1720s
 24840 23132 581762.231   65   83 630167.542 581762.231  7.68%   228 1729s
 25027 23245 582070.522   40  102 630167.542 581762.231  7.68%   228 1739s
 25160 23474 581762.231   51   37 630167.542 581762.231  7.68%   229 1748s
 25398 23624 581762.231   40   89 630167.542 581762.231  7.68%   228 1759s
 25555 23848 581762.231   56   72 630167.542 581762.231  7.68%   229 1770s
 25785 24075 581762.231   48  109 630167.542 581762.231  7.68%   228 1780s
 26014 24217 581762.231   45  110 630167.542 581762.231  7.68%   227 1791s
 26156 24274 582351.273   44  140 630167.542 581762.231  7.68%   227 1800s
 26214 24356 582070.522   41   81 630167.542 581762.231  7.68%   227 1810s
 26302 24423     cutoff   70      630167.542 581762.231  7.68%   227 1821s
 26371 24620     cutoff   55      630167.542 581762.231  7.68%   227 1832s
 26572 24810 581762.231   29   93 630167.542 581762.231  7.68%   227 1843s
 26762 25076 581762.231   32   75 630167.542 581762.231  7.68%   227 1855s
 27033 25349 581762.231   62   55 630167.542 581762.231  7.68%   226 1865s
 27311 25588 581762.231   46   74 630167.542 581762.231  7.68%   225 1875s
 27556 25777 592786.681   65   99 630167.542 581762.231  7.68%   225 1885s
 27746 26026     cutoff   57      630167.542 581762.231  7.68%   225 1895s
 28004 26098 581762.231   72  122 630167.542 581762.231  7.68%   225 1906s
 28083 26154 581762.231   75  125 630167.542 581762.231  7.68%   225 1917s
 28145 26331 581762.231   67   95 630167.542 581762.231  7.68%   225 1927s
 28324 26500 587672.315   71  125 630167.542 581762.231  7.68%   226 1937s
 28505 26628 582927.702   42  103 630167.542 581762.231  7.68%   226 1949s
 28654 26800 581762.231   41   76 630167.542 581762.231  7.68%   227 1959s
 28838 26920 584342.298   66  107 630167.542 581762.231  7.68%   227 1970s
 28963 26952 581762.231   71   35 630167.542 581762.231  7.68%   227 1980s
 29022 26976     cutoff   56      630167.542 581762.231  7.68%   228 1991s
 29060 27065 581762.231   39   84 630167.542 581762.231  7.68%   229 2002s
 29154 27244 581777.528   67   94 630167.542 581762.231  7.68%   229 2014s
 29344 27493 582351.273   42  113 630167.542 581762.231  7.68%   229 2028s
 29619 27710 581762.231   40   93 630167.542 581762.231  7.68%   228 2038s
 29837 27850 594478.906   42   99 630167.542 581762.231  7.68%   228 2049s
 29983 28085     cutoff   59      630167.542 581762.231  7.68%   228 2059s
 30223 28286 581762.231   54   55 630167.542 581762.231  7.68%   228 2070s
 30425 28494 581762.231   58  120 630167.542 581762.231  7.68%   228 2079s
 30638 28679 581762.231   57   60 630167.542 581762.231  7.68%   228 2088s
 30849 28789 581762.231   50   69 630167.542 581762.231  7.68%   228 2098s
 30962 28883 582070.522   37   99 630167.542 581762.231  7.68%   229 2108s
 31058 28970 581796.120   36   78 630167.542 581762.231  7.68%   229 2118s
 31161 29207 581762.231   52  119 630167.542 581762.231  7.68%   230 2129s
 31408 29301     cutoff   52      630167.542 581762.231  7.68%   230 2141s
 31532 29326 582109.059   52   72 630167.542 581762.231  7.68%   231 2155s
 31580 29335 581762.231   39   86 630167.542 581762.231  7.68%   232 2170s
 31589 29350 582070.522   38   96 630167.542 581762.231  7.68%   232 2185s
 31606 29363 581762.231   40   94 630167.542 581762.231  7.68%   232 2200s
 31619 29427     cutoff   58      630167.542 581762.231  7.68%   232 2217s
 31703 29429 581762.231   47   78 630167.542 581762.231  7.68%   232 2232s
 31705 29431 582070.522   46   98 630167.542 581762.231  7.68%   232 2244s
 31707 29436 582070.522   40  136 630167.542 581762.231  7.68%   232 2257s
 31712 29463 581762.231   37   64 630167.542 581762.231  7.68%   232 2274s
 31739 29470 581762.231   67   98 630167.542 581762.231  7.68%   232 2290s
 31746 29565 582070.522   52   69 630167.542 581762.231  7.68%   232 2310s
 31845 29576 581762.231   47  125 630167.542 581762.231  7.68%   232 2328s
 31856 29661 581762.231   61   67 630167.542 581762.231  7.68%   232 2347s
 31949 29668     cutoff   55      630167.542 581762.231  7.68%   233 2364s
 31960 29776 581762.231   63   71 630167.542 581762.231  7.68%   232 2384s
 32084 29998 581762.231   36   81 630167.542 581762.231  7.68%   233 2399s
 32335 30236 581762.231   49  124 630167.542 581762.231  7.68%   234 2414s
 32584 30360 infeasible   52      630167.542 581762.231  7.68%   234 2430s
 32716 30606 581762.231   75  127 630167.542 581762.231  7.68%   234 2444s
 32965 30642 581762.231   50  104 630167.542 581762.231  7.68%   235 2458s
 33002 30826 581762.231   45   87 630167.542 581762.231  7.68%   235 2471s
 33198 30948 581769.445   52   70 630167.542 581762.231  7.68%   235 2487s
 33324 31226 581783.885   62   65 630167.542 581762.231  7.68%   235 2502s
 33612 31466 582070.522   40  111 630167.542 581762.231  7.68%   235 2516s
 33880 31651 581769.445   51  134 630167.542 581762.231  7.68%   236 2530s
 34072 31689     cutoff   58      630167.542 581762.231  7.68%   236 2545s
 34113 31834 581762.231   54  101 630167.542 581762.231  7.68%   236 2558s
 34268 32057     cutoff   47      630167.542 581762.231  7.68%   237 2573s
 34503 32220     cutoff   43      630167.542 581762.231  7.68%   238 2587s
 34677 32389 583066.849   49  114 630167.542 581762.231  7.68%   239 2603s
 34856 32619 582633.330   52  102 630167.542 581762.231  7.68%   239 2617s
 35094 32621 581823.395   56  106 630167.542 581762.231  7.68%   239 2634s
 35096 32664 581762.231   78   88 630167.542 581762.231  7.68%   239 2651s
 35139 32826 581762.231   77   83 630167.542 581762.231  7.68%   239 2665s
 35325 33050 582070.522   51   99 630167.542 581762.231  7.68%   241 2679s
 35586 33180 581762.231   51   36 630167.542 581762.231  7.68%   241 2692s
 35745 33397 581762.231   52   63 630167.542 581762.231  7.68%   242 2708s
 35969 33664 581762.231   68  116 630167.542 581762.231  7.68%   242 2721s
 36246 33947 581762.231   62   85 630167.542 581762.231  7.68%   242 2735s
 36535 34234 581762.231   32  103 630167.542 581762.231  7.68%   242 2750s
 36831 34358     cutoff   50      630167.542 581762.231  7.68%   241 2767s
 36962 34468 582070.522   34   89 630167.542 581762.231  7.68%   242 2789s
 37078 34993 582070.522   39   67 630167.542 581762.231  7.68%   242 2817s
 37630 35282 581762.231   50  116 630167.542 581762.231  7.68%   241 2831s
 37947 35450 581762.231   58  122 630167.542 581762.231  7.68%   242 2846s
 38119 35706 594478.906   54  139 630167.542 581762.231  7.68%   242 2859s
 38378 35819 582070.522   37  112 630167.542 581762.231  7.68%   242 2872s
 38518 35951 581762.231   29   96 630167.542 581762.231  7.68%   243 2888s
 38660 36193 581762.231   37   93 630167.542 581762.231  7.68%   243 2901s
 38904 36261 582070.522   37  123 630167.542 581762.231  7.68%   242 2916s
 38979 36263 581762.231   52   55 630167.542 581762.231  7.68%   242 2930s
 38981 36292     cutoff   46      630167.542 581762.231  7.68%   243 2943s
 39016 36433 581856.068   30   93 630167.542 581762.231  7.68%   242 2958s
 39162 36741 581762.231   41   47 630167.542 581762.231  7.68%   243 2972s
 39485 36918 581762.231   42   78 630167.542 581762.231  7.68%   243 2986s
 39682 37149 581762.231   31   93 630167.542 581762.231  7.68%   243 3001s
 39922 37371     cutoff   57      630167.542 581762.231  7.68%   243 3015s
 40159 37587 582070.522   50  132 630167.542 581762.231  7.68%   243 3029s
 40378 37872 581762.231   33   89 630167.542 581762.231  7.68%   243 3043s
 40671 38104 581762.231   27  132 630167.542 581762.231  7.68%   243 3057s
 40913 38252     cutoff   47      630167.542 581762.231  7.68%   243 3072s
 41068 38410 581762.231   36   89 630167.542 581762.231  7.68%   243 3085s
 41250 38584 582070.522   46   65 630167.542 581762.231  7.68%   244 3098s
 41439 38742 582070.522   26   51 630167.542 581762.231  7.68%   245 3111s
 41607 38814     cutoff   43      630167.542 581762.231  7.68%   245 3125s
 41684 38950     cutoff   46      630167.542 581762.231  7.68%   245 3141s
 41824 39184 infeasible   53      630167.542 581762.231  7.68%   245 3154s
 42062 39284 581762.231   33   91 630167.542 581762.231  7.68%   245 3168s
 42191 39407 582070.522   51  118 630167.542 581762.231  7.68%   246 3183s
 42320 39688 581762.231   47   72 630167.542 581762.231  7.68%   246 3197s
 42604 39961 581762.231   49  122 630167.542 581762.231  7.68%   246 3210s
 42897 39965 581762.231   44  108 630167.542 581762.231  7.68%   246 3228s
 42901 39967 581762.231   33   89 630167.542 581762.231  7.68%   246 3243s
 42903 39968 581762.231   26   92 630167.542 581762.231  7.68%   246 3256s
 42905 40164 582070.522   41   94 630167.542 581762.231  7.68%   246 3268s
 43109 40345 581762.231   48  114 630167.542 581762.231  7.68%   247 3283s
 43295 40503 585511.149   58  147 630167.542 581762.231  7.68%   247 3297s
 43470 40816 581762.231   53   81 630167.542 581762.231  7.68%   247 3309s
 43784 40988 581762.231   48   64 630167.542 581762.231  7.68%   247 3324s
 43958 41226     cutoff   43      630167.542 581762.231  7.68%   247 3336s
 44209 41510 581762.231   45   74 630167.542 581762.231  7.68%   247 3352s
 44495 41589 582109.059   57   87 630167.542 581762.231  7.68%   247 3364s
 44576 41890 581762.231   39  103 630167.542 581762.231  7.68%   247 3377s
 44888 42048 581762.231   42   35 630167.542 581762.231  7.68%   247 3388s
 45047 42123 581762.231   43   40 630167.542 581762.231  7.68%   247 3400s
 45161 42305     cutoff   53      630167.542 581762.231  7.68%   248 3413s
 45350 42463 581762.231   22  102 630167.542 581762.231  7.68%   248 3426s
 45510 42463     cutoff   51      630167.542 581762.231  7.68%   248 3441s
 45514 42795     cutoff   29      630167.542 581762.231  7.68%   248 3453s
 45855 42917 583812.778   61  148 630167.542 581762.231  7.68%   248 3465s
 45991 43096 582109.059   53   81 630167.542 581762.231  7.68%   248 3476s
 46176 43273 582070.522   55   85 630167.542 581762.231  7.68%   248 3489s
 46357 43363 581762.231   23  103 630167.542 581762.231  7.68%   249 3504s
 46459 43491 581762.231   23   88 630167.542 581762.231  7.68%   249 3516s
 46587 43671 581762.231   21   83 630167.542 581762.231  7.68%   249 3529s
 46767 43805 581859.635   42   31 630167.542 581762.231  7.68%   248 3541s
 46915 44017 582706.396   38  108 630167.542 581762.231  7.68%   249 3554s
 47135 44182 581762.231   27   93 630167.542 581762.231  7.68%   249 3568s
 47315 44458 581762.231   32   57 630167.542 581762.231  7.68%   249 3579s
 47599 44703 581762.231   54  142 630167.542 581762.231  7.68%   250 3589s
 47850 44705 582109.059   56   84 630167.542 581762.231  7.68%   250 3600s

Cutting planes:
  Gomory: 26
  Lift-and-project: 4
  Cover: 1
  MIR: 1
  Flow cover: 2
  Inf proof: 1
  Relax-and-lift: 1

Explored 47852 nodes (11984965 simplex iterations) in 3600.06 seconds (7449.76 work units)
Thread count was 2 (of 32 available processors)

Solution count 10: 630168 630168 630168 ... 715462

Time limit reached
Best objective 6.301675417994e+05, best bound 5.817622307656e+05, gap 7.6813%
